n	time	type	cur	win	id	str	win_c	id_c	str_c
546	146967	fix	19	2	4	forstÃ¥eligt	2	4	forståeligt
547	147166	fix	26	2	4	forstÃ¥eligt	2	4	forståeligt
548	147485	fix	39	2	6	modvilligt	2	6	modvilligt
549	147704	fix	44	2	7	sÃ¦tter	2	7	sætter
550	147964	fix	28	2	5	nok	2	5	nok
551	148163	fix	33	2	6	modvilligt	2	6	modvilligt
552	148322	fix	42	2	7	sÃ¦tter	2	7	sætter
553	148661	fix	50	2	8	deres	2	8	deres
554	148861	fix	44	2	7	sÃ¦tter	2	7	sætter
555	149120	fix	49	2	8	deres	2	8	deres
556	149279	fix	44	2	7	sÃ¦tter	2	7	sætter
557	149758	fix	52	2	8	deres	2	8	deres
558	150017	fix	61	2	9	muligheder	2	9	muligheder
559	150177	fix	61	2	9	muligheder	2	9	muligheder
560	150256	fix	68	2	10	for	2	10	for
561	150536	fix	25	2	4	forstÃ¥eligt	2	4	forståeligt
562	150914	fix	33	2	6	modvilligt	2	6	modvilligt
563	151154	fix	39	2	6	modvilligt	2	6	modvilligt
564	151313	fix	35	2	6	modvilligt	2	6	modvilligt
565	151512	fix	45	2	7	sÃ¦tter	2	7	sætter
566	151672	fix	53	2	8	deres	2	8	deres
567	151951	fix	63	2	9	muligheder	2	9	muligheder
568	152190	fix	70	2	11	at	2	11	at
569	152509	fix	78	2	13	bedre	2	13	bedre
570	152669	fix	85	2	14	levestandarder	2	14	levestandarder
571	152868	fix	82	2	13	bedre	2	13	bedre
572	153048	fix	96	2	14	levestandarder	2	14	levestandarder
573	153347	fix	107	2	17	fattige	2	17	fattige
574	153586	fix	114	2	18	pÃ¥	2	18	på
575	153805	fix	120	2	19	spil	2	19	spil
576	154064	fix	210	2	33	.	2	21	behøver
577	154463	fix	210	2	33	.	2	22	handling
578	154842	fix	146	2	24	forbindelse	2	24	forbindelse
579	154982	fix	154	2	25	med	2	25	med
580	155141	fix	210	2	33	.	2	26	klimaændringer
581	155340	fix	210	2	33	.	2	27	ikke
582	155540	fix	210	2	33	.	2	28	at
583	155739	fix	184	2	29	true	2	29	true
584	155939	fix	210	2	33	.	2	30	den
585	156138	fix	210	2	33	.	2	31	økonomiske
586	156277	fix	210	2	33	.	2	31	økonomiske
587	156477	fix	205	2	32	udvikling	2	32	udvikling
588	156856	fix	210	2	33	.	2	33	.
589	157055	fix	210	2	33	.	2	33	.
590	158211	fix	186	1	28	economic	1	28	economic
591	158451	fix	210	1	31	Incentives	1	31	Incentives
592	158610	fix	208	1	31	Incentives	1	31	Incentives
593	158768	key_ins	211	2	33	_	t2	33	_
594	158809	fix	216	1	31	Incentives	1	31	Incentives
595	158929	fix	220	1	32	must	1	32	must
596	159148	fix	226	1	34	offered	1	34	offered
597	159368	fix	236	1	36	encourage	1	36	encourage
598	159547	fix	234	1	35	to	1	35	to
599	159707	fix	245	1	36	encourage	1	36	encourage
600	159846	fix	252	1	37	developing	1	37	developing
601	160105	fix	260	1	38	countries	1	38	countries
602	160165	fix	260	1	38	countries	1	38	countries
603	160305	fix	266	1	38	countries	1	38	countries
604	160704	fix	191	1	28	economic	1	28	economic
605	160863	fix	279	1	42	extra	1	42	extra
606	161102	fix	290	1	44	mile	1	44	mile
607	161541	fix	222	1	33	be	1	33	be
608	161760	fix	217	1	32	must	1	32	must
609	161900	fix	208	1	31	Incentives	1	31	Incentives
610	162099	fix	210	1	31	Incentives	1	31	Incentives
611	162518	fix	222	1	33	be	1	33	be
612	162797	fix	229	1	34	offered	1	34	offered
613	163096	fix	206	1	31	Incentives	1	31	Incentives
614	163256	fix	210	1	31	Incentives	1	31	Incentives
615	165708	fix	414	1	63	vulnerable	1	31	Incentives
616	165827	fix	399	1	62	most	1	31	Incentives
617	166027	fix	210	1	31	Incentives	1	31	Incentives
618	166366	fix	222	1	33	be	1	33	be
619	166545	fix	227	1	34	offered	1	34	offered
620	166745	fix	234	1	35	to	1	35	to
621	166924	fix	241	1	36	encourage	1	36	encourage
622	167103	fix	248	1	37	developing	1	37	developing
623	167403	fix	241	1	36	encourage	1	36	encourage
624	168001	fix	209	1	31	Incentives	1	31	Incentives
625	168599	fix	210	1	31	Incentives	1	31	Incentives
626	171310	fix	253	1	37	developing	1	37	developing
627	171510	fix	212	1	31	Incentives	1	31	Incentives
628	171729	fix	260	1	38	countries	1	38	countries
629	171968	fix	268	1	39	to	1	39	to
630	172227	fix	273	1	41	the	1	41	the
631	172965	fix	280	1	42	extra	1	42	extra
632	173204	fix	289	1	44	mile	1	44	mile
633	173364	fix	296	1	45	and	1	45	and
634	173523	fix	303	1	46	implement	1	46	implement
635	173663	fix	290	1	44	mile	1	44	mile
636	173822	fix	298	1	46	implement	1	46	implement
637	173982	fix	307	1	46	implement	1	46	implement
638	174161	fix	316	1	48	technologies	1	48	technologies
639	174381	fix	315	1	48	technologies	1	48	technologies
640	174660	fix	332	1	51	could	1	51	could
641	174979	fix	233	1	35	to	1	35	to
642	175377	fix	238	1	36	encourage	1	36	encourage
643	175656	fix	121	1	16	living	1	31	Incentives
644	175856	fix	206	1	31	Incentives	1	31	Incentives
645	176015	fix	210	1	31	Incentives	1	31	Incentives
646	177710	fix	218	1	32	must	1	32	must
647	177909	fix	209	1	31	Incentives	1	31	Incentives
648	178089	fix	208	1	31	Incentives	1	31	Incentives
649	178488	fix	210	1	31	Incentives	1	31	Incentives
650	179225	fix	209	1	31	Incentives	1	31	Incentives
651	179385	fix	206	1	31	Incentives	1	31	Incentives
652	179644	fix	207	1	31	Incentives	1	31	Incentives
653	179883	fix	210	1	31	Incentives	1	31	Incentives
654	180182	fix	218	1	32	must	1	32	must
655	180382	fix	223	1	33	be	1	33	be
656	180960	fix	229	1	34	offered	1	34	offered
657	181339	fix	209	1	31	Incentives	1	31	Incentives
658	181837	fix	211	2	33	.	2	33	.
659	182036	fix	210	2	33	.	2	33	.
660	182196	fix	211	2	33	.	2	33	.
661	183990	fix	211	2	33	.	2	33	.
662	184628	fix	149	2	24	forbindelse	2	24	forbindelse
663	185107	fix	117	2	19	spil	2	19	spil
664	185346	fix	205	1	30	.	1	30	.
665	185844	fix	209	1	31	Incentives	1	31	Incentives
666	186403	fix	222	1	33	be	1	33	be
667	186682	fix	232	1	34	offered	1	34	offered
668	186881	fix	239	1	36	encourage	1	36	encourage
669	187200	fix	241	1	36	encourage	1	36	encourage
670	187420	fix	248	1	37	developing	1	37	developing
671	187619	fix	253	1	37	developing	1	37	developing
672	187918	fix	263	1	38	countries	1	38	countries
673	188416	fix	289	1	44	mile	1	44	mile
674	188596	fix	280	1	42	extra	1	42	extra
675	189034	fix	306	1	46	implement	1	46	implement
676	189234	fix	309	1	47	clean	1	47	clean
677	189393	fix	210	1	31	Incentives	1	31	Incentives
678	189633	fix	217	1	32	must	1	32	must
679	190011	fix	213	1	31	Incentives	1	31	Incentives
680	190211	fix	219	1	32	must	1	32	must
681	190251	fix	219	1	32	must	1	32	must
682	190490	fix	231	1	34	offered	1	34	offered
683	190749	fix	240	1	36	encourage	1	36	encourage
684	191208	fix	250	1	37	developing	1	37	developing
685	191487	fix	203	1	29	development	1	31	Incentives
686	191626	fix	211	1	31	Incentives	1	31	Incentives
687	191885	fix	209	1	31	Incentives	1	31	Incentives
688	192105	fix	209	1	31	Incentives	1	31	Incentives
689	192922	fix	215	1	31	Incentives	1	31	Incentives
690	193441	fix	211	1	31	Incentives	1	31	Incentives
691	194178	fix	208	1	31	Incentives	1	31	Incentives
692	194497	fix	206	1	31	Incentives	1	31	Incentives
693	194697	fix	211	1	31	Incentives	1	31	Incentives
694	195095	fix	246	1	37	developing	1	37	developing
695	195275	fix	154	1	23	climate	1	36	encourage
696	195474	fix	248	1	37	developing	1	37	developing
697	195733	fix	260	1	38	countries	1	38	countries
698	196032	fix	270	1	40	go	1	40	go
699	196631	fix	292	1	44	mile	1	44	mile
700	196790	fix	301	1	46	implement	1	46	implement
701	197049	fix	313	1	47	clean	1	47	clean
702	197428	fix	319	1	48	technologies	1	48	technologies
703	197627	fix	331	1	50	and	1	50	and
704	197887	fix	341	1	52	also	1	52	also
705	198066	fix	349	1	54	minimise	1	54	minimise
706	198325	fix	361	1	55	emissions	1	55	emissions
707	198525	fix	369	1	56	from	1	56	from
708	198864	fix	376	1	57	deforestation	1	57	deforestation
709	199063	fix	382	1	57	deforestation	1	57	deforestation
710	199262	fix	377	1	57	deforestation	1	57	deforestation
711	199462	fix	312	1	47	clean	1	31	Incentives
712	199641	fix	206	1	31	Incentives	1	31	Incentives
713	199820	fix	209	1	31	Incentives	1	31	Incentives
714	200199	fix	209	1	31	Incentives	1	31	Incentives
715	200538	fix	207	1	31	Incentives	1	31	Incentives
716	200718	fix	212	1	31	Incentives	1	31	Incentives
717	200997	fix	219	1	32	must	1	32	must
718	210487	fix	409	1	63	vulnerable	1	31	Incentives
719	211025	fix	209	1	31	Incentives	1	31	Incentives
720	211304	fix	317	1	48	technologies	1	34	offered
721	211424	fix	235	1	35	to	1	35	to
722	211723	fix	229	1	34	offered	1	34	offered
723	212082	fix	237	1	36	encourage	1	36	encourage
724	212281	fix	243	1	36	encourage	1	36	encourage
725	212820	fix	208	1	31	Incentives	1	31	Incentives
726	213079	fix	305	1	46	implement	1	31	implement
727	213318	fix	306	1	46	implement	1	31	implement
728	213537	fix	304	1	46	implement	1	31	implement
729	214454	fix	212	1	31	Incentives	1	31	Incentives
730	214674	fix	303	1	46	implement	1	31	implement
731	214793	fix	301	1	46	implement	1	31	implement
732	214973	fix	209	1	31	Incentives	1	31	Incentives
733	215551	fix	214	1	31	Incentives	1	31	Incentives
734	216010	fix	211	1	31	Incentives	1	31	Incentives
735	216388	fix	208	1	31	Incentives	1	31	Incentives
736	216747	fix	208	1	31	Incentives	1	31	Incentives
737	216947	fix	211	1	31	Incentives	1	31	Incentives
738	217186	fix	217	1	32	must	1	32	must
739	217325	fix	223	1	33	be	1	33	be
740	217505	fix	229	1	34	offered	1	34	offered
741	218163	fix	234	1	35	to	1	35	to
742	218522	fix	219	1	32	must	1	32	must
743	218721	fix	239	1	36	encourage	1	36	encourage
744	218960	fix	239	1	36	encourage	1	36	encourage
745	219439	fix	249	1	37	developing	1	37	developing
746	219758	fix	211	1	31	Incentives	1	31	Incentives
747	219917	fix	208	1	31	Incentives	1	31	Incentives
748	220176	fix	210	1	31	Incentives	1	31	Incentives
749	220515	fix	209	1	31	Incentives	1	31	Incentives
750	225460	fix	405	1	63	vulnerable	1	31	Incentives
751	225579	fix	314	1	48	technologies	1	34	offered
752	225759	fix	209	1	31	Incentives	1	31	Incentives
753	226058	fix	211	2	33	.	2	33	.
754	226218	fix	211	2	33	.	2	33	.
755	226457	fix	209	2	32	udvikling	2	32	udvikling
756	226756	fix	210	2	33	.	2	33	.
757	228072	fix	210	2	33	.	2	33	.
758	228191	fix	211	2	33	.	2	33	.
759	228311	fix	210	2	33	.	2	33	.
760	229240	key_ins	212	2	33	D	t2	33	D
761	229702	key_ins	213	2	33	e	t2	33	e
762	229869	key_ins	214	2	33	r	t2	33	r
763	230006	key_ins	215	2	33	_	t2	33	_
764	231342	key_ins	216	2	33	s	t2	33	s
765	231445	key_ins	217	2	33	k	t2	33	k
766	231608	key_ins	218	2	33	l	t2	33	l
767	231720	key_ins	219	2	33	a	t2	33	a
768	231900	key_ins	220	2	33	_	t2	33	_
769	232738	key_del	220	2	33	_	t2	33	_
770	232896	fix	219	2	33	.	2	33	.
771	232902	key_del	219	2	33	a	t2	33	a
772	232916	fix	218	2	33	.	2	33	.
773	233156	fix	214	2	33	.	2	33	.
774	233196	fix	214	2	33	.	2	33	.
775	233200	key_del	218	2	33	l	t2	33	l
776	233202	key_del	217	2	33	k	t2	33	k
777	233310	key_del	216	2	33	s	t2	33	s
778	233335	fix	214	2	33	.	2	33	.
779	233463	key_del	215	2	33	_	t2	33	_
780	233475	fix	214	2	33	.	2	33	.
781	233658	key_del	214	2	33	r	t2	33	r
782	233674	fix	213	2	33	.	2	33	.
783	233794	fix	213	2	33	.	2	33	.
784	234053	fix	213	2	33	.	2	33	.
785	234511	fix	210	1	31	Incentives	1	31	Incentives
786	234691	fix	219	1	32	must	1	32	must
787	234890	fix	230	1	34	offered	1	34	offered
788	235090	fix	236	1	36	encourage	1	36	encourage
789	235488	fix	261	1	38	countries	1	38	countries
790	235787	fix	270	1	40	go	1	40	go
791	236405	fix	280	1	42	extra	1	42	extra
792	236625	fix	252	1	37	developing	1	37	developing
793	237043	fix	260	1	38	countries	1	38	countries
794	237905	key_del	213	2	33	e	t2	33	e
795	237961	fix	212	2	33	.	2	33	.
796	238095	key_del	212	2	33	D	t2	33	D
797	238120	fix	211	2	33	.	2	33	.
798	238954	key_ins	212	2	34	U	t2	34	U
799	239701	key_ins	213	2	34	-	t2	34	-
800	240592	fix	212	2	34	U	2	34	U
801	241002	key_ins	214	2	35	l	t2	35	l
802	241141	key_ins	215	2	35	a	t2	35	a
803	241308	key_ins	216	2	35	n	t2	35	n
804	241473	key_ins	217	2	35	d	t2	35	d
805	241648	key_ins	218	2	35	e	t2	35	e
806	241799	key_ins	219	2	35	_	t2	35	_
807	242283	key_ins	220	2	36	s	t2	36	s
808	242414	key_ins	221	2	36	k	t2	36	k
809	242573	key_ins	222	2	36	a	t2	36	a
810	242677	key_ins	223	2	36	l	t2	36	l
811	242945	fix	223	2	36	skal	2	36	skal
812	243005	fix	223	2	36	skal	2	36	skal
813	243053	key_ins	224	2	36	_	t2	36	_
814	243562	key_ins	225	2	36	t	t2	36	t
815	243769	key_ins	226	2	36	i	t2	36	i
816	244007	key_ins	227	2	36	l	t2	36	l
817	244393	key_ins	228	2	36	b	t2	36	b
818	244611	key_ins	229	2	36	y	t2	36	y
819	245138	fix	227	2	36	skal	2	36	skal
820	245437	fix	229	2	36	skal	2	36	skal
821	245719	key_ins	230	2	36	d	t2	36	d
822	245736	fix	230	2	36	skal	2	36	skal
823	245832	key_ins	231	2	36	e	t2	36	e
824	245836	fix	230	2	36	skal	2	36	skal
825	246562	key_ins	232	2	36	s	t2	36	s
826	246613	fix	504	1	80	brunt	1	36	skal
827	246833	fix	225	1	34	offered	1	34	offered
828	247132	fix	233	1	35	to	1	35	to
829	247331	fix	240	1	36	encourage	1	36	encourage
830	247650	fix	232	2	36	skal	2	36	skal
831	247830	fix	229	2	36	skal	2	36	skal
832	248024	key_ins	233	2	36	_	t2	36	_
833	248388	fix	237	1	36	encourage	1	36	encourage
834	248826	fix	249	1	37	developing	1	37	developing
835	249205	fix	250	1	37	developing	1	37	developing
836	249823	fix	248	1	37	developing	1	37	developing
837	249963	fix	242	1	36	encourage	1	36	encourage
838	250222	fix	239	1	36	encourage	1	36	encourage
839	250461	fix	240	1	36	encourage	1	36	encourage
840	250760	fix	250	1	37	developing	1	37	developing
841	251079	fix	240	1	36	encourage	1	36	encourage
842	251478	fix	230	2	36	skal	2	36	skal
843	251658	fix	219	1	32	must	1	32	must
844	251817	fix	218	1	32	must	1	32	must
845	251957	fix	207	1	31	Incentives	1	31	Incentives
846	252116	fix	213	1	31	Incentives	1	31	Incentives
847	252355	fix	246	1	37	developing	1	37	developing
848	252694	fix	241	1	36	encourage	1	36	encourage
849	252953	fix	239	1	36	encourage	1	36	encourage
850	253352	fix	244	1	36	encourage	1	36	encourage
851	253771	fix	134	2	22	handling	2	36	skal
852	253950	fix	233	2	36	skal	2	36	skal
853	254309	fix	232	2	36	skal	2	36	skal
854	254489	fix	233	2	36	skal	2	36	skal
855	257340	fix	233	2	36	skal	2	36	skal
856	257519	fix	229	2	36	skal	2	36	skal
857	257659	fix	232	2	36	skal	2	36	skal
858	257818	fix	233	2	36	skal	2	36	skal
859	258097	fix	229	2	36	skal	2	36	skal
860	258496	fix	220	2	36	skal	2	36	skal
861	259174	fix	213	2	34	U	2	34	U
862	259333	fix	212	2	34	U	2	34	U
863	259453	fix	216	2	35	lande	2	35	lande
864	260091	fix	221	2	36	skal	2	36	skal
865	260171	fix	221	2	36	skal	2	36	skal
866	260390	fix	224	2	36	skal	2	36	skal
867	260716	key_del	233	2	36	_	t2	36	_
868	260729	fix	224	2	36	skal	2	36	skal
869	260898	key_del	232	2	36	s	t2	36	s
870	260908	fix	229	2	36	skal	2	36	skal
871	261068	fix	229	2	36	skal	2	36	skal
872	261207	fix	229	2	36	skal	2	36	skal
873	261245	key_del	231	2	36	e	t2	36	e
874	261247	key_del	230	2	36	d	t2	36	d
875	261351	key_del	229	2	36	y	t2	36	y
876	261367	fix	228	2	36	skal	2	36	skal
877	261407	fix	228	2	36	skal	2	36	skal
878	261825	fix	227	2	36	skal	2	36	skal
879	262184	fix	223	2	36	skal	2	36	skal
880	262312	key_del	228	2	36	b	t2	36	b
881	262324	fix	223	2	36	skal	2	36	skal
882	262424	fix	225	2	36	skal	2	36	skal
883	262493	key_del	227	2	36	l	t2	36	l
884	262503	fix	225	2	36	skal	2	36	skal
885	262724	key_del	226	2	36	i	t2	36	i
886	262842	fix	225	2	36	skal	2	36	skal
887	263006	key_del	225	2	36	t	t2	36	t
888	263121	fix	224	2	36	skal	2	36	skal
889	264344	key_ins	225	2	36	h	t2	36	h
890	264463	key_ins	226	2	36	a	t2	36	a
891	264659	key_ins	227	2	36	v	t2	36	v
892	264886	key_ins	228	2	36	e	t2	36	e
893	265046	key_ins	229	2	36	_	t2	36	_
894	265314	fix	229	2	36	skal	2	36	skal
895	265434	fix	228	2	36	skal	2	36	skal
896	266052	key_ins	230	2	36	i	t2	36	i
897	266244	key_ins	231	2	36	n	t2	36	n
898	267269	key_ins	232	2	36	c	t2	36	c
899	267393	key_ins	233	2	36	i	t2	36	i
900	267706	key_ins	234	2	36	t	t2	36	t
901	267866	key_ins	235	2	36	a	t2	36	a
902	268166	key_ins	236	2	36	m	t2	36	m
903	268306	key_ins	237	2	36	e	t2	36	e
904	268438	key_ins	238	2	36	n	t2	36	n
905	268616	key_ins	239	2	36	t	t2	36	t
906	268821	key_ins	240	2	36	e	t2	36	e
907	268984	key_ins	241	2	36	r	t2	36	r
908	269173	key_ins	242	2	37	_	t2	37	_
909	269516	key_ins	243	2	38	t	t2	38	t
910	269674	key_ins	244	2	38	i	t2	38	i
911	269841	key_ins	245	2	38	l	t2	38	l
912	270036	key_ins	246	2	38	_	t2	38	_
913	270197	key_ins	247	2	39	a	t2	39	a
914	270359	key_ins	248	2	39	t	t2	39	t
915	270649	key_ins	249	2	39	_	t2	39	_
916	270658	fix	626	1	102	mitigation	2	39	at
917	271156	fix	244	1	36	encourage	1	36	encourage
918	271316	fix	239	1	36	encourage	1	36	encourage
919	271555	fix	249	1	37	developing	1	37	developing
920	271794	fix	261	1	38	countries	1	38	countries
921	272153	fix	240	1	36	encourage	1	36	encourage
922	272312	fix	235	1	35	to	1	35	to
923	273190	fix	353	1	54	minimise	1	54	minimise
924	273549	fix	365	1	55	emissions	1	55	emissions
925	273768	fix	284	1	43	green	1	43	green
926	274147	fix	291	1	44	mile	1	44	mile
927	274426	fix	243	2	38	til	2	38	til
928	274864	fix	242	2	37	opmuntres	2	36	skal
929	275044	fix	248	2	39	at	2	39	at
930	275343	fix	249	2	39	at	2	39	at
931	276300	fix	235	2	36	skal	2	36	skal
932	276559	fix	230	2	36	skal	2	36	skal
933	276699	fix	225	2	36	skal	2	36	skal
934	276918	fix	226	2	36	skal	2	36	skal
935	277297	fix	242	1	36	encourage	1	36	encourage
936	277496	fix	251	1	37	developing	1	37	developing
937	277716	fix	265	1	38	countries	1	38	countries
938	278034	fix	230	1	34	offered	1	34	offered
939	278194	fix	238	1	36	encourage	1	36	encourage
940	278453	fix	243	1	36	encourage	1	36	encourage
941	278613	fix	232	1	34	offered	1	34	offered
942	279909	fix	227	2	36	skal	2	36	skal
943	280088	fix	243	2	38	til	2	38	til
944	280168	fix	243	2	38	til	2	38	til
945	280208	fix	244	2	38	til	2	38	til
946	280507	fix	231	2	36	skal	2	36	skal
947	280527	fix	231	2	36	skal	2	36	skal
948	280686	fix	228	2	36	skal	2	36	skal
949	281185	fix	243	2	38	til	2	38	til
950	281384	fix	245	2	38	til	2	38	til
951	281902	fix	241	2	36	skal	2	36	skal
952	282122	fix	246	2	38	til	2	38	til
953	282620	fix	244	2	38	til	2	38	til
954	282740	fix	243	2	38	til	2	38	til
955	282899	fix	242	2	37	opmuntres	2	36	skal
956	283079	fix	242	2	37	opmuntres	2	36	skal
957	283218	fix	242	2	37	opmuntres	2	36	skal
958	283398	fix	242	2	37	opmuntres	2	36	skal
959	283677	fix	243	2	38	til	2	38	til
960	284255	fix	228	2	36	skal	2	36	skal
961	284275	key_del	241	2	36	r	t2	36	r
962	284275	fix	228	2	36	skal	2	36	skal
963	284554	fix	224	2	36	skal	2	36	skal
964	284757	key_del	240	2	36	e	t2	36	e
965	284773	fix	224	2	36	skal	2	36	skal
966	284793	fix	224	2	36	skal	2	36	skal
967	284833	fix	224	2	36	skal	2	36	skal
968	284873	fix	224	2	36	skal	2	36	skal
969	284893	fix	224	2	36	skal	2	36	skal
970	284933	fix	224	2	36	skal	2	36	skal
971	284953	fix	224	2	36	skal	2	36	skal
972	284957	key_del	239	2	36	t	t2	36	t
973	284959	key_del	238	2	36	n	t2	36	n
974	284961	key_del	237	2	36	e	t2	36	e
975	284973	fix	228	2	36	skal	2	36	skal
976	284977	key_del	236	2	36	m	t2	36	m
977	284993	fix	228	2	36	skal	2	36	skal
978	285010	key_del	235	2	36	a	t2	36	a
979	285033	fix	228	2	36	skal	2	36	skal
980	285042	key_del	234	2	36	t	t2	36	t
981	285052	fix	228	2	36	skal	2	36	skal
982	285073	key_del	233	2	36	i	t2	36	i
983	285092	fix	228	2	36	skal	2	36	skal
984	285112	fix	228	2	36	skal	2	36	skal
985	285152	fix	228	2	36	skal	2	36	skal
986	285192	fix	228	2	36	skal	2	36	skal
987	285212	fix	228	2	36	skal	2	36	skal
988	285252	fix	228	2	36	skal	2	36	skal
989	285272	fix	228	2	36	skal	2	36	skal
990	285283	key_del	232	2	36	c	t2	36	c
991	285285	key_del	231	2	36	n	t2	36	n
992	285287	key_del	230	2	36	i	t2	36	i
993	285291	key_del	229	2	36	_	t2	36	_
994	285312	fix	228	2	36	skal	2	36	skal
995	285487	key_del	228	2	36	e	t2	36	e
996	285491	fix	228	2	37	opmuntres	2	36	skal
997	285630	key_del	227	2	36	v	t2	36	v
998	285651	fix	225	2	36	skal	2	36	skal
999	285796	key_del	226	2	36	a	t2	36	a
1000	285810	fix	225	2	36	skal	2	36	skal
1001	285989	fix	224	2	36	skal	2	36	skal
1002	286089	key_del	225	2	36	h	t2	36	h
1003	286090	fix	224	2	36	skal	2	36	skal
1004	286738	key_ins	225	2	37	o	t2	37	o
1005	286795	key_ins	226	2	37	p	t2	37	p
1006	287155	key_ins	227	2	37	m	t2	37	m
1007	287375	key_ins	228	2	37	u	t2	37	u
1008	287556	key_ins	229	2	37	n	t2	37	n
1009	287852	key_ins	230	2	37	t	t2	37	t
1010	287966	key_ins	231	2	37	e	t2	37	e
1011	288436	key_del	231	2	37	e	t2	37	e
1012	288563	key_ins	231	2	37	r	t2	37	r
1013	288617	key_ins	232	2	37	e	t2	37	e
1014	288911	key_ins	233	2	37	s	t2	37	s
1015	289558	fix	237	2	38	til	2	38	til
1016	290216	fix	234	2	37	opmuntres	2	37	opmuntres
1017	290376	fix	240	2	39	at	2	39	at
1018	290635	fix	240	2	39	at	2	39	at
1019	290655	fix	240	2	39	at	2	39	at
1020	290695	fix	240	2	39	at	2	39	at
1021	290735	fix	240	2	39	at	2	39	at
1022	290754	fix	240	2	39	at	2	39	at
1023	290794	fix	240	2	39	at	2	39	at
1024	290814	fix	241	2	39	at	2	39	at
1025	290954	fix	241	2	39	at	2	39	at
1026	291053	fix	240	2	39	at	2	39	at
1027	293706	key_ins	242	2	40	t	t2	40	t
1028	293849	key_ins	243	2	40	a	t2	40	a
1029	294322	key_ins	244	2	40	g	t2	40	g
1030	294428	key_ins	245	2	40	e	t2	40	e
1031	294636	key_ins	246	2	40	_	t2	40	_
1032	294822	fix	347	1	53	help	1	37	developing
1033	294961	fix	253	1	37	developing	1	37	developing
1034	295141	fix	359	1	55	emissions	1	40	go
1035	295619	fix	284	1	43	green	1	43	green
1036	295739	fix	280	1	42	extra	1	42	extra
1037	295938	fix	289	1	44	mile	1	44	mile
1038	296118	fix	295	1	45	and	1	45	and
1039	296337	fix	302	1	46	implement	1	46	implement
1040	296516	fix	308	1	47	clean	1	47	clean
1041	296815	fix	318	1	48	technologies	1	48	technologies
1042	297055	fix	293	1	44	mile	1	44	mile
1043	297414	fix	245	2	40	tage	2	40	tage
1044	297633	fix	246	2	40	tage	2	40	tage
1045	298769	fix	146	2	24	forbindelse	2	40	tage
1046	298949	fix	244	2	40	tage	2	40	tage
1047	299018	key_ins	247	2	41	d	t2	41	d
1048	299028	fix	244	2	40	tage	2	40	tage
1049	299083	key_ins	248	2	41	e	t2	41	e
1050	299088	fix	248	2	41	det	2	41	det
1051	299239	key_ins	249	2	41	t	t2	41	t
1052	299268	fix	249	2	41	det	2	41	det
1053	299638	key_ins	250	2	41	_	t2	41	_
1054	300167	key_ins	251	2	42	e	t2	42	e
1055	300292	key_ins	252	2	42	k	t2	42	k
1056	300509	key_ins	253	2	42	s	t2	42	s
1057	300657	key_ins	254	2	42	t	t2	42	t
1058	300831	key_ins	255	2	42	r	t2	42	r
1059	300962	key_ins	256	2	42	a	t2	42	a
1060	301062	fix	256	2	42	ekstra	2	42	ekstra
1061	301120	key_ins	257	2	42	_	t2	42	_
1062	301122	fix	256	2	42	ekstra	2	42	ekstra
1063	302286	key_ins	258	2	43	g	t2	43	g
1064	302387	key_ins	259	2	43	r	t2	43	r
1065	302763	key_ins	260	2	43	ø	t2	43	ø
1066	303038	key_ins	261	2	43	n	t2	43	n
1067	303158	key_ins	262	2	43	n	t2	43	n
1068	303308	key_ins	263	2	43	e	t2	43	e
1069	303456	key_ins	264	2	43	_	t2	43	_
1070	303707	key_ins	265	2	44	s	t2	44	s
1071	303871	key_ins	266	2	44	k	t2	44	k
1072	304074	key_ins	267	2	44	r	t2	44	r
1073	304229	key_ins	268	2	44	i	t2	44	i
1074	304617	key_ins	269	2	44	d	t2	44	d
1075	304732	key_ins	270	2	44	t	t2	44	t
1076	304830	fix	257	2	42	ekstra	2	42	ekstra
1077	304950	fix	264	2	43	grÃ¸nne	2	43	grønne
1078	305089	fix	270	2	44	skridt	2	44	skridt
1079	306485	fix	526	1	84	Developing	2	44	skridt
1080	307506	key_ins	271	2	44	_	t2	44	_
1081	307702	key_ins	272	2	45	t	t2	45	t
1082	307824	key_ins	273	2	45	i	t2	45	i
1083	307975	key_ins	274	2	45	l	t2	45	l
1084	308187	key_ins	275	2	45	_	t2	45	_
1085	308332	key_ins	276	2	46	a	t2	46	a
1086	308506	key_ins	277	2	46	t	t2	46	t
1087	308728	key_ins	278	2	46	_	t2	46	_
1088	309057	fix	531	1	85	countries	2	46	at
1089	309630	key_ins	279	2	47	i	t2	47	i
1090	309836	key_ins	280	2	47	n	t2	47	n
1091	310473	fix	377	1	57	deforestation	1	43	green
1092	310811	fix	287	1	43	green	1	43	green
1093	310991	fix	294	1	45	and	1	45	and
1094	311170	fix	304	1	46	implement	1	46	implement
1095	311290	fix	304	1	46	implement	1	46	implement
1096	311410	fix	313	1	47	clean	1	47	clean
1097	312135	key_ins	281	2	47	d	t2	47	d
1098	312379	key_ins	282	2	47	f	t2	47	f
1099	312725	key_ins	283	2	47	ø	t2	47	ø
1100	312876	key_ins	284	2	47	r	t2	47	r
1101	312947	key_ins	285	2	47	e	t2	47	e
1102	313084	fix	303	1	46	implement	1	46	implement
1103	313363	fix	311	1	47	clean	1	47	clean
1104	313563	fix	317	1	48	technologies	1	48	technologies
