n	time	type	cur	win	id	str	win_c	id_c	str_c
2082	245386	fix	480	1	74	change	1	74	change
2083	245504	key_ins	476	2	76	m	t2	76	m
2084	245565	fix	577	1	95	effects	1	74	change
2085	245566	fix	577	1	95	effects	1	74	change
2086	245665	key_ins	477	2	76	a	t2	76	a
2087	245904	fix	488	1	77	are	1	77	are
2088	245905	fix	488	1	77	are	1	77	are
2089	245924	fix	488	1	77	are	1	77	are
2090	245925	fix	488	1	77	are	1	77	are
2091	246124	fix	488	1	77	are	1	77	are
2092	246229	key_ins	478	2	76	æ	t2	76	æ
2093	246264	fix	503	1	79	the	1	79	the
2094	246467	key_ins	479	2	76	n	t2	76	n
2095	246532	key_ins	480	2	76	d	t2	76	d
2096	246602	fix	473	2	76	klimaændringerne	2	76	klimaændringerne
2097	246742	fix	473	2	76	klimaændringerne	2	76	klimaændringerne
2098	246803	fix	480	2	76	klimaændringerne	2	76	klimaændringerne
2099	246882	fix	480	2	76	klimaændringerne	2	76	klimaændringerne
2100	246981	fix	480	2	76	klimaændringerne	2	76	klimaændringerne
2101	247001	fix	480	2	76	klimaændringerne	2	76	klimaændringerne
2102	247021	fix	480	2	76	klimaændringerne	2	76	klimaændringerne
2103	247030	key_ins	481	2	76	r	t2	76	r
2104	247119	fix	481	2	76	klimaændringerne	2	76	klimaændringerne
2105	247120	fix	481	2	76	klimaændringerne	2	76	klimaændringerne
2106	247121	fix	481	2	76	klimaændringerne	2	76	klimaændringerne
2107	247179	fix	481	2	76	klimaændringerne	2	76	klimaændringerne
2108	247180	fix	481	2	76	klimaændringerne	2	76	klimaændringerne
2109	247181	fix	481	2	76	klimaændringerne	2	76	klimaændringerne
2110	247265	key_ins	482	2	76	i	t2	76	i
2111	247267	key_ins	483	2	76	n	t2	76	n
2112	247273	key_ins	484	2	76	g	t2	76	g
2113	247759	key_ins	485	2	76	e	t2	76	e
2114	247761	key_ins	486	2	76	r	t2	76	r
2115	248496	fix	485	2	76	klimaændringerne	2	76	klimaændringerne
2116	248616	fix	485	2	76	klimaændringerne	2	76	klimaændringerne
2117	248756	fix	485	2	76	klimaændringerne	2	76	klimaændringerne
2118	248803	key_ins	487	2	76	n	t2	76	n
2119	248895	fix	485	2	76	klimaændringerne	2	76	klimaændringerne
2120	248913	key_ins	488	2	76	e	t2	76	e
2121	249059	key_ins	489	2	77	,	t2	77	,
2122	249075	fix	485	2	76	klimaændringerne	2	76	klimaændringerne
2123	249194	fix	485	2	76	klimaændringerne	2	76	klimaændringerne
2124	249214	fix	485	2	76	klimaændringerne	2	76	klimaændringerne
2125	249222	key_ins	490	2	77	_	t2	77	_
2126	249253	fix	490	2	77	,	2	77	,
2127	249254	fix	490	2	77	,	2	77	,
2128	249333	fix	490	2	77	,	2	77	,
2129	249334	fix	490	2	77	,	2	77	,
2130	249379	key_ins	491	2	78	m	t2	78	m
2131	249506	key_ins	492	2	78	e	t2	78	e
2132	249592	fix	491	2	78	men	2	78	men
2133	249593	fix	491	2	78	men	2	78	men
2134	249911	fix	492	2	78	men	2	78	men
2135	249912	fix	492	2	78	men	2	78	men
2136	249961	key_ins	493	2	78	n	t2	78	n
2137	249963	key_ins	494	2	78	_	t2	78	_
2138	250410	fix	489	2	77	,	2	77	,
2139	250411	fix	489	2	77	,	2	77	,
2140	250551	fix	489	2	77	,	2	77	,
2141	250650	fix	493	2	78	men	2	78	men
2142	250789	fix	493	2	78	men	2	78	men
2143	250861	key_ins	495	2	79	d	t2	79	d
2144	250889	fix	495	2	79	det	2	79	det
2145	250947	key_ins	496	2	79	e	t2	79	e
2146	251009	fix	496	2	79	det	2	79	det
2147	251028	fix	496	2	79	det	2	79	det
2148	251067	fix	496	2	79	det	2	79	det
2149	251068	fix	496	2	79	det	2	79	det
2150	251091	key_ins	497	2	79	t	t2	79	t
2151	251187	fix	488	1	77	are	1	77	are
2152	251188	fix	488	1	77	are	1	77	are
2153	251192	key_ins	498	2	79	_	t2	79	_
2154	251318	key_ins	499	2	80	e	t2	80	e
2155	251327	fix	488	1	77	are	1	77	are
2156	251328	fix	488	1	77	are	1	77	are
2157	251386	fix	488	1	77	are	1	77	are
2158	251387	fix	488	1	77	are	1	77	are
2159	251407	fix	488	1	77	are	1	77	are
2160	251446	fix	488	1	77	are	1	77	are
2161	251447	fix	488	1	77	are	1	77	are
2162	251486	fix	506	1	80	brunt	1	80	brunt
2163	251487	fix	506	1	80	brunt	1	80	brunt
2164	251586	fix	506	1	80	brunt	1	80	brunt
2165	251587	fix	506	1	80	brunt	1	80	brunt
2166	251598	key_ins	500	2	80	r	t2	80	r
2167	251600	key_ins	501	2	80	_	t2	80	_
2168	251630	key_ins	502	2	81	d	t2	81	d
2169	251677	key_ins	503	2	81	e	t2	81	e
2170	251725	fix	506	1	80	brunt	1	80	brunt
2171	251726	fix	506	1	80	brunt	1	80	brunt
2172	251785	fix	506	1	80	brunt	1	80	brunt
2173	251786	fix	506	1	80	brunt	1	80	brunt
2174	251906	fix	506	1	80	brunt	1	80	brunt
2175	251986	fix	503	2	81	dem	2	81	dem
2176	252005	fix	503	2	81	dem	2	81	dem
2177	252042	key_ins	504	2	81	m	t2	81	m
2178	252046	key_ins	505	2	81	_	t2	81	_
2179	252048	key_ins	506	2	82	d	t2	82	d
2180	252085	key_ins	507	2	82	e	t2	82	e
2181	252185	fix	507	2	82	der	2	82	der
2182	252253	key_ins	508	2	82	r	t2	82	r
2183	252303	key_ins	509	2	82	_	t2	82	_
2184	252504	fix	509	2	82	der	2	82	der
2185	252923	fix	509	2	82	der	2	82	der
2186	253301	fix	509	2	82	der	2	82	der
2187	254039	fix	216	2	34	økonomisk	2	82	der
2188	254258	fix	509	2	82	der	2	82	der
2189	255594	fix	509	2	82	der	2	82	der
2190	255893	fix	509	2	82	der	2	82	der
2191	255913	fix	509	2	82	der	2	82	der
2192	256191	fix	509	2	82	der	2	82	der
2193	256192	fix	509	2	82	der	2	82	der
2194	256210	key_ins	510	2	83	m	t2	83	m
2195	256232	fix	510	2	83	mærker	2	83	mærker
2196	256352	fix	510	2	83	mærker	2	83	mærker
2197	256431	key_ins	511	2	83	æ	t2	83	æ
2198	256432	fix	511	2	83	mærker	2	83	mærker
2199	256471	fix	511	2	83	mærker	2	83	mærker
2200	256536	key_ins	512	2	83	r	t2	83	r
2201	256551	fix	512	2	83	mærker	2	83	mærker
2202	256571	fix	512	2	83	mærker	2	83	mærker
2203	256648	key_ins	513	2	83	k	t2	83	k
2204	256750	fix	513	2	83	mærker	2	83	mærker
2205	256751	fix	513	2	83	mærker	2	83	mærker
2206	256824	key_ins	514	2	83	e	t2	83	e
2207	256860	key_ins	515	2	83	r	t2	83	r
2208	257294	key_ins	516	2	83	_	t2	83	_
2209	258047	fix	516	2	83	mærker	2	83	mærker
2210	258166	fix	516	2	83	mærker	2	83	mærker
2211	258266	fix	516	2	83	mærker	2	83	mærker
2212	258355	key_ins	517	2	86	k	t2	86	k
2213	258385	fix	517	2	86	konsekvenser	2	86	konsekvenser
2214	258462	key_ins	518	2	86	o	t2	86	o
2215	258525	fix	518	2	86	konsekvenser	2	86	konsekvenser
2216	258560	key_ins	519	2	86	n	t2	86	n
2217	258705	fix	519	2	86	konsekvenser	2	86	konsekvenser
2218	258834	key_ins	520	2	86	s	t2	86	s
2219	258984	fix	488	1	77	are	1	77	are
2220	259015	key_ins	521	2	86	e	t2	86	e
2221	259382	fix	488	1	77	are	1	77	are
2222	259482	fix	521	2	86	konsekvenser	2	86	konsekvenser
2223	259522	fix	521	2	86	konsekvenser	2	86	konsekvenser
2224	259622	fix	521	2	86	konsekvenser	2	86	konsekvenser
2225	259761	fix	521	2	86	konsekvenser	2	86	konsekvenser
2226	259769	key_ins	522	2	86	k	t2	86	k
2227	259810	key_ins	523	2	86	v	t2	86	v
2228	259901	fix	523	2	86	konsekvenser	2	86	konsekvenser
2229	259924	key_ins	524	2	86	e	t2	86	e
2230	260060	fix	524	2	86	konsekvenser	2	86	konsekvenser
2231	260120	fix	524	2	86	konsekvenser	2	86	konsekvenser
2232	260125	key_ins	525	2	86	n	t2	86	n
2233	260200	key_ins	526	2	86	s	t2	86	s
2234	260279	fix	526	2	86	konsekvenser	2	86	konsekvenser
2235	260359	fix	526	2	86	konsekvenser	2	86	konsekvenser
2236	260419	fix	514	2	83	mærker	2	83	mærker
2237	260511	key_ins	527	2	86	e	t2	86	e
2238	260513	key_ins	528	2	86	r	t2	86	r
2239	260678	fix	511	2	83	mærker	2	83	mærker
2240	260778	fix	511	2	83	mærker	2	83	mærker
2241	260849	key_ins	529	2	86	n	t2	86	n
2242	260851	key_ins	530	2	86	e	t2	86	e
2243	260977	fix	511	2	83	mærker	2	83	mærker
2244	261296	fix	518	2	86	konsekvenser	2	86	konsekvenser
2245	261436	fix	518	2	86	konsekvenser	2	86	konsekvenser
2246	261516	fix	518	2	86	konsekvenser	2	86	konsekvenser
2247	261615	fix	518	2	86	konsekvenser	2	86	konsekvenser
2248	261855	fix	518	2	86	konsekvenser	2	86	konsekvenser
2249	261934	fix	522	2	86	konsekvenser	2	86	konsekvenser
2250	262054	fix	522	2	86	konsekvenser	2	86	konsekvenser
2251	262154	key_ins	517	2	84	d	t2	84	d
2252	262154	fix	522	2	86	konsekvenser	2	86	konsekvenser
2253	262273	key_ins	518	2	84	e	t2	84	e
2254	262313	fix	522	2	86	konsekvenser	2	86	konsekvenser
2255	262333	fix	522	2	86	konsekvenser	2	86	konsekvenser
2256	262350	key_ins	519	2	84	_	t2	84	_
2257	262452	fix	522	2	86	konsekvenser	2	86	konsekvenser
2258	262453	fix	522	2	86	konsekvenser	2	86	konsekvenser
2259	262467	key_ins	520	2	85	s	t2	85	s
2260	262572	fix	523	2	86	konsekvenser	2	86	konsekvenser
2261	262592	fix	523	2	86	konsekvenser	2	86	konsekvenser
2262	262613	key_ins	521	2	85	t	t2	85	t
2263	262731	fix	523	2	86	konsekvenser	2	86	konsekvenser
2264	262732	fix	523	2	86	konsekvenser	2	86	konsekvenser
2265	262759	key_ins	522	2	85	ø	t2	85	ø
2266	262850	fix	523	2	86	konsekvenser	2	86	konsekvenser
2267	262851	fix	523	2	86	konsekvenser	2	86	konsekvenser
2268	262884	key_ins	523	2	85	r	t2	85	r
2269	262930	fix	523	2	85	største	2	85	største
2270	262931	fix	523	2	85	største	2	85	største
2271	262990	fix	527	2	86	konsekvenser	2	86	konsekvenser
2272	262991	fix	527	2	86	konsekvenser	2	86	konsekvenser
2273	263030	fix	527	2	86	konsekvenser	2	86	konsekvenser
2274	263031	fix	527	2	86	konsekvenser	2	86	konsekvenser
2275	263303	key_ins	524	2	85	s	t2	85	s
2276	263307	key_ins	525	2	85	t	t2	85	t
2277	263309	key_ins	526	2	85	e	t2	85	e
2278	263324	key_ins	527	2	85	_	t2	85	_
2279	263369	fix	532	2	86	konsekvenser	2	86	konsekvenser
2280	263370	fix	532	2	86	konsekvenser	2	86	konsekvenser
2281	263608	fix	540	2	86	konsekvenser	2	86	konsekvenser
2282	263609	fix	540	2	86	konsekvenser	2	86	konsekvenser
2283	263669	fix	540	2	86	konsekvenser	2	86	konsekvenser
2284	263729	fix	540	2	86	konsekvenser	2	86	konsekvenser
2285	263888	fix	540	2	86	konsekvenser	2	86	konsekvenser
2286	263908	fix	541	2	86	konsekvenser	2	86	konsekvenser
2287	264347	fix	541	2	86	konsekvenser	2	86	konsekvenser
2288	264407	fix	540	2	86	konsekvenser	2	86	konsekvenser
2289	264566	fix	541	2	86	konsekvenser	2	86	konsekvenser
2290	264606	fix	541	2	86	konsekvenser	2	86	konsekvenser
2291	264745	fix	541	2	86	konsekvenser	2	86	konsekvenser
2292	264912	key_del	541	2	86	e	t2	86	e
2293	264985	fix	540	2	86	konsekvenser	2	86	konsekvenser
2294	265047	key_del	540	2	86	n	t2	86	n
2295	265220	key_ins	540	2	86	_	t2	86	_
2296	265264	fix	540	2	86	konsekvenser	2	86	konsekvenser
2297	265702	fix	538	2	86	konsekvenser	2	86	konsekvenser
2298	265902	fix	526	2	85	største	2	85	største
2299	266081	fix	517	2	84	de	2	84	de
2300	267357	fix	540	2	86	konsekvenser	2	86	konsekvenser
2301	267577	fix	470	2	75	til	2	75	til
2302	267816	fix	540	2	86	konsekvenser	2	86	konsekvenser
2303	268214	fix	540	2	86	konsekvenser	2	86	konsekvenser
2304	268414	fix	509	2	82	der	2	82	der
2305	268613	fix	504	2	81	dem	2	81	dem
2306	268813	fix	510	2	83	mærker	2	83	mærker
2307	269112	fix	517	2	84	de	2	84	de
2308	269570	fix	526	2	85	største	2	85	største
2309	269909	fix	525	2	85	største	2	85	største
2310	270328	fix	540	2	86	konsekvenser	2	86	konsekvenser
2311	270547	fix	540	2	86	konsekvenser	2	86	konsekvenser
2312	270826	fix	540	2	86	konsekvenser	2	86	konsekvenser
2313	270846	fix	540	2	86	konsekvenser	2	86	konsekvenser
2314	271006	fix	540	2	86	konsekvenser	2	86	konsekvenser
2315	271046	fix	540	2	86	konsekvenser	2	86	konsekvenser
2316	271185	fix	540	2	86	konsekvenser	2	86	konsekvenser
2317	271504	fix	540	2	86	konsekvenser	2	86	konsekvenser
2318	271684	fix	540	2	86	konsekvenser	2	86	konsekvenser
2319	271803	fix	540	2	86	konsekvenser	2	86	konsekvenser
2320	271823	fix	540	2	86	konsekvenser	2	86	konsekvenser
2321	271843	fix	540	2	86	konsekvenser	2	86	konsekvenser
2322	272023	fix	540	2	86	konsekvenser	2	86	konsekvenser
2323	272242	fix	540	2	86	konsekvenser	2	86	konsekvenser
2324	272521	fix	512	2	83	mærker	2	83	mærker
2325	272760	fix	523	2	85	største	2	85	største
2326	272940	fix	523	2	85	største	2	85	største
2327	273139	fix	508	2	82	der	2	82	der
2328	273618	fix	504	2	81	dem	2	81	dem
2329	274196	fix	514	2	83	mærker	2	83	mærker
2330	274216	fix	514	2	83	mærker	2	83	mærker
2331	274455	fix	528	2	86	konsekvenser	2	86	konsekvenser
2332	274615	fix	528	2	86	konsekvenser	2	86	konsekvenser
2333	274953	fix	537	2	86	konsekvenser	2	86	konsekvenser
2334	275113	fix	540	2	86	konsekvenser	2	86	konsekvenser
2335	275452	fix	540	2	86	konsekvenser	2	86	konsekvenser
2336	275711	fix	401	1	62	most	1	78	bearing
2337	276050	fix	513	1	82	it	1	82	it
2338	276329	fix	513	1	82	it	1	82	it
2339	276588	fix	537	2	86	konsekvenser	2	86	konsekvenser
2340	276638	key_del	540	2	86	_	t2	86	_
2341	277545	fix	535	2	86	konsekvenser	2	86	konsekvenser
2342	277924	fix	539	2	86	konsekvenser	2	86	konsekvenser
2343	278104	fix	539	2	86	konsekvenser	2	86	konsekvenser
2344	278487	key_ins	540	2	86	_	t2	86	_
2345	279718	fix	540	2	86	konsekvenser	2	86	konsekvenser
2346	280017	fix	540	2	86	konsekvenser	2	86	konsekvenser
2347	280018	key_del	540	2	86	_	t2	86	_
2348	280217	fix	539	2	86	konsekvenser	2	86	konsekvenser
2349	280513	key_ins	540	2	87	.	t2	87	.
2350	280755	fix	507	1	80	brunt	1	80	brunt
2351	280935	fix	506	1	80	brunt	1	80	brunt
2352	281134	fix	522	1	84	Developing	1	84	Developing
2353	281333	fix	534	1	85	countries	1	85	countries
2354	281613	fix	534	1	85	countries	1	85	countries
2355	281852	fix	522	1	84	Developing	1	84	Developing
2356	282032	key_ins	541	2	87	_	t2	87	_
2357	282051	fix	522	1	84	Developing	1	84	Developing
2358	282091	fix	536	1	85	countries	1	85	countries
2359	282310	fix	536	1	85	countries	1	85	countries
2360	282410	fix	536	1	85	countries	1	85	countries
2361	282716	key_ins	542	2	87	U	t2	87	U
2362	282957	key_ins	543	2	87	d	t2	87	d
2363	283028	fix	534	1	85	countries	1	85	countries
2364	283247	fix	534	1	85	countries	1	85	countries
2365	283467	fix	521	1	84	Developing	1	84	Developing
2366	283885	fix	544	1	88	particular	1	88	particular
2367	283926	fix	544	1	88	particular	1	88	particular
2368	284045	fix	544	1	88	particular	1	88	particular
2369	284135	key_ins	544	2	87	v	t2	87	v
2370	284145	fix	544	1	88	particular	1	88	particular
2371	284184	fix	544	1	88	particular	1	88	particular
2372	284233	key_ins	545	2	87	i	t2	87	i
2373	284364	fix	544	1	88	particular	1	88	particular
2374	284474	key_ins	546	2	87	k	t2	87	k
2375	284483	fix	556	1	90	need	1	90	need
2376	284563	fix	556	1	90	need	1	90	need
2377	284661	key_ins	547	2	87	l	t2	87	l
2378	284663	fix	556	1	90	need	1	90	need
2379	284827	key_ins	548	2	87	i	t2	87	i
2380	284842	fix	556	1	90	need	1	90	need
2381	284981	key_ins	549	2	87	n	t2	87	n
2382	285085	key_ins	550	2	87	g	t2	87	g
2383	285181	fix	542	1	88	particular	1	88	particular
2384	285401	fix	550	2	87	.	2	87	.
2385	285492	key_ins	551	2	87	e	t2	87	e
2386	285500	fix	551	2	87	.	2	87	.
2387	285763	key_ins	552	2	87	s	t2	87	s
2388	285799	key_ins	553	2	87	t	t2	87	t
2389	286078	fix	547	2	87	.	2	87	.
2390	286218	fix	546	2	87	.	2	87	.
2391	286358	fix	546	2	87	.	2	87	.
2392	286378	fix	546	2	87	.	2	87	.
2393	286517	fix	546	2	87	.	2	87	.
2394	286577	fix	652	1	106	go	1	88	particular
2395	286776	fix	661	1	108	in	1	90	need
2396	286936	fix	560	1	91	to	1	91	to
2397	287275	fix	566	1	92	adapt	1	92	adapt
2398	287454	fix	566	1	92	adapt	1	92	adapt
2399	287786	key_del	553	2	87	t	t2	87	t
2400	287787	key_del	552	2	87	s	t2	87	s
2401	287788	key_del	551	2	87	e	t2	87	e
2402	287789	key_del	550	2	87	g	t2	87	g
2403	287790	key_del	549	2	87	n	t2	87	n
2404	287791	key_del	548	2	87	i	t2	87	i
2405	287792	key_del	547	2	87	l	t2	87	l
2406	287793	key_del	546	2	87	k	t2	87	k
2407	287794	key_del	545	2	87	i	t2	87	i
2408	287795	key_del	544	2	87	v	t2	87	v
2409	287796	key_del	543	2	87	d	t2	87	d
2410	287797	key_del	542	2	87	U	t2	87	U
2411	287813	fix	539	1	87	in	1	87	in
2412	287933	fix	539	1	87	in	1	87	in
2413	288072	fix	440	2	70	i	2	70	i
2414	288092	fix	440	2	70	i	2	70	i
2415	288192	fix	440	2	70	i	2	70	i
2416	288226	key_ins	542	2	87	D	t2	87	D
2417	288386	key_ins	543	2	87	e	t2	87	e
2418	288391	fix	543	2	87	.	2	87	.
2419	288508	key_ins	544	2	87	t	t2	87	t
2420	288910	fix	543	2	87	.	2	87	.
2421	289189	fix	544	2	87	.	2	87	.
2422	289607	fix	544	2	87	.	2	87	.
2423	290265	fix	113	2	18	de	2	87	.
2424	290365	fix	113	2	18	de	2	87	.
2425	290425	fix	101	2	16	levestandarder	2	87	.
2426	290543	key_del	544	2	87	t	t2	87	t
2427	290544	key_del	543	2	87	e	t2	87	e
2428	290545	key_del	542	2	87	D	t2	87	D
2429	290547	key_ins	542	2	87	U	t2	87	U
2430	290664	key_ins	543	2	91	d	t2	91	d
2431	290704	fix	9	2	3	udviklingslandene	2	91	udviklingslandene
2432	291123	fix	560	1	91	to	1	91	to
2433	291342	fix	557	1	90	need	1	90	need
2434	291521	fix	565	1	92	adapt	1	92	adapt
2435	291801	fix	565	1	92	adapt	1	92	adapt
2436	292040	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2437	292100	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2438	292199	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2439	292239	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2440	292406	key_ins	544	2	91	v	t2	91	v
2441	292438	fix	544	2	91	udviklingslandene	2	91	udviklingslandene
2442	292541	key_ins	545	2	91	i	t2	91	i
2443	292751	key_ins	546	2	91	k	t2	91	k
2444	292917	fix	546	2	91	udviklingslandene	2	91	udviklingslandene
2445	293037	fix	546	2	91	udviklingslandene	2	91	udviklingslandene
2446	293216	fix	546	2	91	udviklingslandene	2	91	udviklingslandene
2447	293236	fix	546	2	91	udviklingslandene	2	91	udviklingslandene
2448	293356	fix	546	2	91	udviklingslandene	2	91	udviklingslandene
2449	293374	key_ins	547	2	91	l	t2	91	l
2450	293459	key_ins	548	2	91	i	t2	91	i
2451	293546	key_ins	549	2	91	n	t2	91	n
2452	293574	fix	549	2	91	udviklingslandene	2	91	udviklingslandene
2453	293575	fix	549	2	91	udviklingslandene	2	91	udviklingslandene
2454	293595	fix	549	2	91	udviklingslandene	2	91	udviklingslandene
2455	293648	key_ins	550	2	91	g	t2	91	g
2456	293712	fix	550	2	91	udviklingslandene	2	91	udviklingslandene
2457	293713	fix	550	2	91	udviklingslandene	2	91	udviklingslandene
2458	293714	fix	550	2	91	udviklingslandene	2	91	udviklingslandene
2459	293868	key_ins	551	2	91	s	t2	91	s
2460	293872	fix	551	2	91	udviklingslandene	2	91	udviklingslandene
2461	293873	fix	551	2	91	udviklingslandene	2	91	udviklingslandene
2462	293874	fix	551	2	91	udviklingslandene	2	91	udviklingslandene
2463	293992	fix	551	2	91	udviklingslandene	2	91	udviklingslandene
2464	293993	fix	551	2	91	udviklingslandene	2	91	udviklingslandene
2465	293994	fix	551	2	91	udviklingslandene	2	91	udviklingslandene
2466	294290	fix	551	2	91	udviklingslandene	2	91	udviklingslandene
2467	294291	fix	551	2	91	udviklingslandene	2	91	udviklingslandene
2468	294292	fix	551	2	91	udviklingslandene	2	91	udviklingslandene
2469	294293	fix	551	2	91	udviklingslandene	2	91	udviklingslandene
2470	294549	fix	551	2	91	udviklingslandene	2	91	udviklingslandene
2471	294550	fix	551	2	91	udviklingslandene	2	91	udviklingslandene
2472	294551	fix	551	2	91	udviklingslandene	2	91	udviklingslandene
2473	294552	fix	551	2	91	udviklingslandene	2	91	udviklingslandene
2474	294577	key_ins	552	2	91	l	t2	91	l
2475	294579	key_ins	553	2	91	a	t2	91	a
2476	294581	key_ins	554	2	91	n	t2	91	n
2477	294670	fix	554	2	91	udviklingslandene	2	91	udviklingslandene
2478	294671	fix	554	2	91	udviklingslandene	2	91	udviklingslandene
2479	294789	fix	554	2	91	udviklingslandene	2	91	udviklingslandene
2480	294790	fix	554	2	91	udviklingslandene	2	91	udviklingslandene
2481	294791	fix	554	2	91	udviklingslandene	2	91	udviklingslandene
2482	294811	fix	554	2	91	udviklingslandene	2	91	udviklingslandene
2483	294831	fix	554	2	91	udviklingslandene	2	91	udviklingslandene
2484	295086	fix	556	1	90	need	1	90	need
2485	295087	fix	556	1	90	need	1	90	need
2486	295088	fix	556	1	90	need	1	90	need
2487	295089	fix	556	1	90	need	1	90	need
2488	295090	fix	556	1	90	need	1	90	need
2489	295325	fix	558	1	90	need	1	90	need
2490	295326	fix	558	1	90	need	1	90	need
2491	295327	fix	558	1	90	need	1	90	need
2492	295328	fix	558	1	90	need	1	90	need
2493	295329	fix	558	1	90	need	1	90	need
2494	295336	key_ins	555	2	91	d	t2	91	d
2495	295338	key_ins	556	2	91	e	t2	91	e
2496	296023	fix	542	1	88	particular	1	88	particular
2497	296024	fix	542	1	88	particular	1	88	particular
2498	296025	fix	542	1	88	particular	1	88	particular
2499	296026	fix	542	1	88	particular	1	88	particular
2500	296027	fix	542	1	88	particular	1	88	particular
2501	296581	fix	554	2	91	udviklingslandene	2	91	udviklingslandene
2502	296582	fix	554	2	91	udviklingslandene	2	91	udviklingslandene
2503	296583	fix	554	2	91	udviklingslandene	2	91	udviklingslandene
2504	296584	fix	554	2	91	udviklingslandene	2	91	udviklingslandene
2505	296585	fix	554	2	91	udviklingslandene	2	91	udviklingslandene
2506	296781	fix	555	2	91	udviklingslandene	2	91	udviklingslandene
2507	296782	fix	555	2	91	udviklingslandene	2	91	udviklingslandene
2508	296783	fix	555	2	91	udviklingslandene	2	91	udviklingslandene
2509	296784	fix	555	2	91	udviklingslandene	2	91	udviklingslandene
2510	296785	fix	555	2	91	udviklingslandene	2	91	udviklingslandene
2511	297379	fix	544	2	91	udviklingslandene	2	91	udviklingslandene
2512	297380	fix	544	2	91	udviklingslandene	2	91	udviklingslandene
2513	297381	fix	544	2	91	udviklingslandene	2	91	udviklingslandene
2514	297382	fix	544	2	91	udviklingslandene	2	91	udviklingslandene
2515	297383	fix	544	2	91	udviklingslandene	2	91	udviklingslandene
2516	297500	fix	544	2	91	udviklingslandene	2	91	udviklingslandene
2517	297501	fix	544	2	91	udviklingslandene	2	91	udviklingslandene
2518	297502	fix	544	2	91	udviklingslandene	2	91	udviklingslandene
2519	297503	fix	544	2	91	udviklingslandene	2	91	udviklingslandene
2520	297599	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2521	297600	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2522	297601	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2523	297602	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2524	297639	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2525	297640	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2526	297641	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2527	297642	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2528	297838	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2529	297839	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2530	297840	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2531	297841	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2532	297898	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2533	297899	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2534	297900	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2535	297901	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2536	298277	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2537	298278	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2538	298279	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2539	298280	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2540	298317	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2541	298318	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2542	298319	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2543	298320	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2544	298357	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2545	298358	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2546	298359	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2547	298360	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2548	298397	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2549	298398	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2550	298399	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2551	298400	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2552	298417	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2553	298418	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2554	298419	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2555	298420	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2556	298457	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2557	298458	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2558	298459	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2559	298460	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2560	298476	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2561	298477	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2562	298478	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2563	298479	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2564	298516	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
2565	298517	fix	543	2	91	udviklingslandene	2	91	udviklingslandene
