n	time	type	cur	win	id	str	win_c	id_c	str_c
1426	442820	fix	250	2	36	udviklingslandene	2	36	udviklingslandene
1427	442840	fix	250	2	36	udviklingslandene	2	36	udviklingslandene
1428	442860	fix	250	2	36	udviklingslandene	2	36	udviklingslandene
1429	442899	fix	250	2	36	udviklingslandene	2	36	udviklingslandene
1430	443099	fix	249	2	35	motivere	2	35	motivere
1431	443139	fix	249	2	35	motivere	2	35	motivere
1432	443298	fix	250	2	36	udviklingslandene	2	36	udviklingslandene
1433	443458	fix	250	2	36	udviklingslandene	2	36	udviklingslandene
1434	443637	fix	249	2	35	motivere	2	35	motivere
1435	443797	fix	250	2	36	udviklingslandene	2	36	udviklingslandene
1436	443836	fix	250	2	36	udviklingslandene	2	36	udviklingslandene
1437	445211	key_del	248	2	34	.	t2	34	.
1438	445411	fix	249	2	36	udviklingslandene	2	36	udviklingslandene
1439	445428	key_del	247	2	34	.	t2	34	.
1440	445491	fix	248	2	36	udviklingslandene	2	36	udviklingslandene
1441	445571	fix	246	2	34	skal	2	34	skal
1442	445685	key_del	246	2	34	.	t2	34	.
1443	445731	fix	246	2	35	motivere	2	35	motivere
1444	446620	key_ins	246	2	35	m	t2	35	m
1445	446776	key_ins	247	2	35	o	t2	35	o
1446	447138	key_ins	248	2	35	t	t2	35	t
1447	447349	key_ins	249	2	35	i	t2	35	i
1448	447678	key_ins	250	2	35	v	t2	35	v
1449	447866	key_ins	251	2	35	e	t2	35	e
1450	448008	key_ins	252	2	35	r	t2	35	r
1451	448103	fix	316	2	94	.	2	94	.
1452	448151	key_ins	253	2	35	e	t2	35	e
1453	448243	fix	317	2	94	.	2	94	.
1454	448542	fix	263	2	36	udviklingslandene	2	36	udviklingslandene
1455	448901	fix	276	2	38	tage	2	38	tage
1456	449259	fix	282	2	39	den	2	39	den
1457	449538	fix	287	2	40	ekstra	2	40	ekstra
1458	449678	fix	287	2	40	ekstra	2	40	ekstra
1459	449718	fix	295	2	41	skridt	2	41	skridt
1460	449997	fix	317	2	94	.	2	41	skridt
1461	450296	fix	317	2	94	.	2	43	implementere
1462	450496	fix	312	2	43	implementere	2	43	implementere
1463	450615	fix	308	2	43	implementere	2	43	implementere
1464	450795	fix	308	2	43	implementere	2	43	implementere
1465	450994	fix	317	2	94	.	2	43	implementere
1466	451393	fix	317	2	94	.	2	43	implementere
1467	451512	fix	315	2	94	.	2	43	implementere
1468	451891	fix	314	2	94	.	2	43	implementere
1469	451931	fix	314	2	94	.	2	43	implementere
1470	452051	fix	315	2	94	.	2	43	implementere
1471	452290	fix	315	2	94	.	2	43	implementere
1472	452509	fix	315	2	94	.	2	43	implementere
1473	452549	fix	315	2	94	.	2	43	implementere
1474	452788	fix	317	2	94	.	2	43	implementere
1475	452968	fix	317	2	94	.	2	43	implementere
1476	453626	fix	315	2	94	.	2	43	implementere
1477	454423	fix	315	2	94	.	2	43	implementere
1478	454802	fix	315	2	94	.	2	43	implementere
1479	455061	fix	315	2	94	.	2	43	implementere
1480	455300	fix	317	2	94	.	2	43	implementere
1481	455403	key_ins	314	2	43	_	t2	43	_
1482	455420	fix	314	2	43	implementere	2	43	implementere
1483	455440	fix	314	2	43	implementere	2	43	implementere
1484	455719	fix	316	2	94	.	2	43	implementere
1485	455859	fix	318	2	94	.	2	43	implementere
1486	456058	fix	318	2	94	.	2	43	implementere
1487	456277	fix	329	1	50	and	1	48	technologies
1488	456457	fix	223	1	33	be	1	47	clean
1489	456656	fix	209	1	31	Incentives	1	46	implement
1490	456895	fix	296	1	45	and	1	45	and
1491	457115	fix	303	1	46	implement	1	46	implement
1492	457254	fix	218	1	32	must	1	47	clean
1493	457553	fix	225	1	34	offered	1	48	technologies
1494	457812	fix	310	1	47	clean	1	47	clean
1495	458371	fix	322	1	48	technologies	1	48	technologies
1496	458730	fix	228	1	34	offered	1	48	technologies
1497	459108	fix	216	1	31	Incentives	1	46	implement
1498	459507	fix	216	1	31	Incentives	1	46	implement
1499	459826	fix	311	1	47	clean	1	47	clean
1500	461082	fix	318	2	94	.	2	43	implementere
1501	461461	fix	231	1	34	offered	1	34	offered
1502	461919	fix	268	1	39	to	1	39	to
1503	462219	fix	366	1	55	emissions	1	38	countries
1504	463036	fix	247	1	37	developing	1	37	developing
1505	463295	fix	240	1	36	encourage	1	36	encourage
1506	463514	fix	234	1	35	to	1	35	to
1507	463754	fix	251	1	37	developing	1	37	developing
1508	463993	fix	263	1	38	countries	1	38	countries
1509	464172	fix	270	1	40	go	1	40	go
1510	464451	fix	283	1	43	green	1	43	green
1511	464611	fix	281	1	42	extra	1	42	extra
1512	464771	fix	297	1	45	and	1	45	and
1513	465149	fix	313	1	47	clean	1	47	clean
1514	465468	fix	322	1	48	technologies	1	48	technologies
1515	465847	fix	326	1	49	,	1	49	,
1516	466445	fix	307	2	43	implementere	2	43	implementere
1517	466764	fix	312	2	43	implementere	2	43	implementere
1518	470510	key_ins	315	2	44	i	t2	44	i
1519	470632	fix	318	2	94	.	2	44	i
1520	470860	key_ins	316	2	44	_	t2	44	_
1521	471403	key_ins	317	2	45	r	t2	45	r
1522	471558	key_ins	318	2	45	e	t2	45	e
1523	471689	fix	318	2	45	rene	2	45	rene
1524	472303	key_ins	319	2	45	n	t2	45	n
1525	472462	key_ins	320	2	45	e	t2	45	e
1526	472652	key_ins	321	2	45	_	t2	45	_
1527	472706	fix	321	2	45	rene	2	45	rene
1528	472745	fix	321	2	45	rene	2	45	rene
1529	473285	key_ins	322	2	46	t	t2	46	t
1530	473437	key_ins	323	2	46	e	t2	46	e
1531	473850	key_ins	324	2	46	k	t2	46	k
1532	474063	key_ins	325	2	46	n	t2	46	n
1533	474291	key_ins	326	2	46	o	t2	46	o
1534	475178	fix	327	2	94	.	2	46	teknologier
1535	475472	key_ins	327	2	46	l	t2	46	l
1536	475712	key_ins	328	2	46	o	t2	46	o
1537	476952	key_ins	329	2	46	g	t2	46	g
1538	477126	key_ins	330	2	46	i	t2	46	i
1539	477566	key_ins	331	2	46	e	t2	46	e
1540	477680	key_ins	332	2	46	r	t2	46	r
1541	477770	fix	333	2	94	.	2	46	teknologier
1542	478168	fix	326	2	46	teknologier	2	46	teknologier
1543	478388	fix	231	2	32	der	2	46	teknologier
1544	478826	fix	299	1	46	implement	1	46	implement
1545	479006	fix	292	1	44	mile	1	44	mile
1546	479305	fix	221	1	32	must	1	48	technologies
1547	479504	fix	326	1	49	,	1	49	,
1548	479664	fix	333	1	51	could	1	51	could
1549	480202	fix	338	1	52	also	1	52	also
1550	480242	fix	338	1	52	also	1	52	also
1551	480581	fix	336	1	51	could	1	51	could
1552	480700	fix	342	1	52	also	1	52	also
1553	480920	fix	347	1	53	help	1	53	help
1554	481318	fix	336	1	51	could	1	51	could
1555	481498	fix	335	1	51	could	1	51	could
1556	481797	fix	350	1	54	minimise	1	54	minimise
1557	481937	fix	356	1	54	minimise	1	54	minimise
1558	482096	fix	353	1	54	minimise	1	54	minimise
1559	482515	fix	139	1	20	,	1	31	Incentives
1560	482734	fix	208	1	31	Incentives	1	31	Incentives
1561	482993	fix	220	1	32	must	1	32	must
1562	483292	fix	228	1	34	offered	1	34	offered
1563	483512	fix	236	1	36	encourage	1	36	encourage
1564	483990	fix	251	1	37	developing	1	37	developing
1565	484389	fix	336	2	94	.	2	31	inititiativer
1566	484748	fix	231	2	32	der	2	32	der
1567	485087	fix	218	2	31	inititiativer	2	31	inititiativer
1568	485445	fix	231	2	32	der	2	32	der
1569	485824	fix	244	2	34	skal	2	34	skal
1570	486103	fix	259	2	36	udviklingslandene	2	36	udviklingslandene
1571	486382	fix	275	2	37	at	2	37	at
1572	486502	fix	336	2	94	.	2	38	tage
1573	486682	fix	290	2	40	ekstra	2	40	ekstra
1574	487080	fix	309	2	43	implementere	2	43	implementere
1575	487200	fix	307	2	43	implementere	2	43	implementere
1576	487439	fix	319	2	45	rene	2	45	rene
1577	489234	fix	246	1	37	developing	1	52	also
1578	489499	key_ins	333	2	47	,	t2	47	,
1579	489652	fix	337	2	94	.	2	47	,
1580	489790	key_ins	334	2	47	_	t2	47	_
1581	490465	key_ins	335	2	48	o	t2	48	o
1582	490633	key_ins	336	2	48	g	t2	48	g
1583	490877	key_ins	337	2	48	_	t2	48	_
1584	490908	fix	236	1	36	encourage	1	36	encourage
1585	490948	fix	236	1	36	encourage	1	36	encourage
1586	491068	fix	242	1	36	encourage	1	36	encourage
1587	491227	fix	251	1	37	developing	1	37	developing
1588	491387	fix	263	1	38	countries	1	38	countries
1589	491566	fix	270	1	40	go	1	40	go
1590	492124	fix	281	1	42	extra	1	42	extra
1591	492364	fix	297	1	45	and	1	45	and
1592	492603	fix	306	1	46	implement	1	46	implement
1593	492822	fix	313	1	47	clean	1	47	clean
1594	492982	fix	334	1	51	could	1	51	could
1595	493321	fix	340	1	52	also	1	52	also
1596	493660	fix	346	1	53	help	1	53	help
1597	493899	fix	352	1	54	minimise	1	54	minimise
1598	494258	fix	334	1	51	could	1	51	could
1599	494916	fix	339	2	94	.	2	48	ogsÃ¥
1600	497509	key_ins	338	2	49	k	t2	49	k
1601	497729	key_ins	339	2	49	u	t2	49	u
1602	497973	key_ins	340	2	49	n	t2	49	n
1603	498106	fix	341	2	94	.	2	49	kunne
1604	498157	key_ins	341	2	49	n	t2	49	n
1605	498225	fix	341	2	49	kunne	2	49	kunne
1606	498498	key_ins	342	2	49	e	t2	49	e
1607	498544	fix	342	2	49	kunne	2	49	kunne
1608	498661	key_ins	343	2	49	_	t2	49	_
1609	499219	key_ins	344	2	50	o	t2	50	o
1610	499711	key_ins	345	2	50	g	t2	50	g
1611	500153	key_ins	346	2	50	s	t2	50	s
1612	500321	key_ins	347	2	50	å	t2	50	å
1613	500637	fix	330	1	50	and	1	50	and
1614	500638	fix	330	1	50	and	1	50	and
1615	500836	fix	240	1	36	encourage	1	51	could
1616	500837	fix	240	1	36	encourage	1	51	could
1617	500917	fix	240	1	36	encourage	1	51	could
1618	500976	fix	341	1	52	also	1	52	also
1619	501024	key_ins	348	2	50	_	t2	50	_
1620	501236	fix	347	1	53	help	1	53	help
1621	502627	key_ins	349	2	51	h	t2	51	h
1622	502819	key_ins	350	2	51	j	t2	51	j
1623	503079	key_ins	351	2	51	æ	t2	51	æ
1624	503252	key_ins	352	2	51	l	t2	51	l
1625	503649	key_ins	353	2	51	p	t2	51	p
1626	503728	fix	346	2	50	ogsÃ¥	2	51	hjælpe
1627	503748	fix	346	2	50	ogsÃ¥	2	51	hjælpe
1628	503781	key_ins	354	2	51	e	t2	51	e
1629	503848	fix	350	2	51	hjÃ¦lpe	2	51	hjælpe
1630	503867	fix	350	2	51	hjÃ¦lpe	2	51	hjælpe
1631	504067	fix	352	2	51	hjÃ¦lpe	2	51	hjælpe
1632	504090	key_ins	355	2	51	_	t2	51	_
1633	504107	fix	352	2	51	hjÃ¦lpe	2	51	hjælpe
1634	504565	fix	252	1	37	developing	1	54	minimise
1635	504685	fix	357	1	55	emissions	1	55	emissions
1636	505024	fix	361	1	55	emissions	1	55	emissions
1637	505541	key_ins	356	2	52	m	t2	52	m
1638	505749	key_ins	357	2	52	i	t2	52	i
1639	505954	key_ins	358	2	52	n	t2	52	n
1640	506132	key_ins	359	2	52	i	t2	52	i
1641	506679	fix	359	2	52	minimere	2	52	minimere
1642	507406	key_ins	360	2	52	m	t2	52	m
1643	507638	key_ins	361	2	52	e	t2	52	e
1644	507928	key_ins	362	2	52	r	t2	52	r
1645	508051	key_ins	363	2	52	e	t2	52	e
1646	508194	fix	361	2	52	minimere	2	52	minimere
1647	508493	fix	359	2	52	minimere	2	52	minimere
1648	508852	fix	363	2	52	minimere	2	52	minimere
1649	509211	fix	263	1	38	countries	1	55	emissions
1650	509390	fix	359	1	55	emissions	1	55	emissions
1651	509549	fix	364	1	55	emissions	1	55	emissions
1652	510187	fix	375	1	57	deforestation	1	57	deforestation
1653	510247	fix	375	1	57	deforestation	1	57	deforestation
1654	510387	fix	380	1	57	deforestation	1	57	deforestation
1655	510526	fix	376	1	57	deforestation	1	57	deforestation
1656	511105	fix	380	1	57	deforestation	1	57	deforestation
1657	511723	fix	360	2	52	minimere	2	52	minimere
1658	512141	fix	363	2	52	minimere	2	52	minimere
1659	512321	fix	363	2	52	minimere	2	52	minimere
1660	512437	key_ins	364	2	52	_	t2	52	_
1661	512500	fix	364	2	52	minimere	2	52	minimere
1662	513078	fix	352	1	54	minimise	1	54	minimise
1663	513338	fix	351	1	54	minimise	1	54	minimise
1664	513597	fix	359	1	55	emissions	1	55	emissions
1665	514255	fix	359	1	55	emissions	1	55	emissions
1666	514813	fix	359	1	55	emissions	1	55	emissions
1667	515650	fix	358	1	55	emissions	1	55	emissions
1668	516109	fix	359	1	55	emissions	1	55	emissions
1669	516547	fix	358	1	55	emissions	1	55	emissions
1670	517146	fix	358	1	55	emissions	1	55	emissions
1671	517445	fix	358	1	55	emissions	1	55	emissions
1672	518222	fix	357	1	55	emissions	1	55	emissions
1673	518481	fix	356	1	54	minimise	1	54	minimise
1674	518641	fix	356	1	54	minimise	1	54	minimise
1675	518900	fix	358	1	55	emissions	1	55	emissions
1676	519079	fix	360	1	55	emissions	1	55	emissions
1677	519259	fix	361	1	55	emissions	1	55	emissions
1678	519658	fix	359	1	55	emissions	1	55	emissions
1679	520236	fix	364	1	55	emissions	1	55	emissions
1680	520276	fix	364	1	55	emissions	1	55	emissions
1681	520475	fix	363	1	55	emissions	1	55	emissions
1682	520674	fix	266	1	38	countries	1	55	emissions
1683	521592	fix	265	1	38	countries	1	55	emissions
1684	521970	fix	273	1	41	the	1	56	from
1685	522489	fix	275	1	41	the	1	56	from
1686	523366	fix	369	1	56	from	1	56	from
1687	523825	fix	367	1	56	from	1	56	from
1688	528393	key_ins	365	2	52	.	t2	52	.
1689	528450	fix	366	2	94	.	2	52	minimere
1690	528470	fix	366	2	94	.	2	52	minimere
1691	528555	key_ins	366	2	52	.	t2	52	.
1692	528629	fix	366	2	52	minimere	2	52	minimere
1693	528739	key_ins	367	2	52	.	t2	52	.
1694	528849	fix	366	2	52	minimere	2	52	minimere
1695	530507	key_del	367	2	52	.	t2	52	.
1696	530771	key_del	366	2	52	.	t2	52	.
1697	531016	key_del	365	2	52	.	t2	52	.
1698	531648	key_ins	365	2	53	e	t2	53	e
1699	531991	key_ins	366	2	53	m	t2	53	m
1700	532190	key_ins	367	2	53	i	t2	53	i
1701	532419	key_ins	368	2	53	s	t2	53	s
1702	532593	key_ins	369	2	53	s	t2	53	s
1703	532746	key_ins	370	2	53	i	t2	53	i
1704	532910	key_ins	371	2	53	o	t2	53	o
1705	533092	key_ins	372	2	53	n	t2	53	n
1706	533251	key_ins	373	2	53	e	t2	53	e
1707	533368	key_ins	374	2	53	r	t2	53	r
1708	533562	key_ins	375	2	53	_	t2	53	_
1709	534583	key_ins	376	2	54	f	t2	54	f
1710	534742	key_ins	377	2	54	r	t2	54	r
1711	534934	key_ins	378	2	54	a	t2	54	a
1712	535114	key_ins	379	2	54	_	t2	54	_
1713	536225	fix	473	1	73	climate	1	57	deforestation
1714	537165	key_ins	380	2	55	u	t2	55	u
1715	537329	key_ins	381	2	55	d	t2	55	d
1716	537977	key_ins	382	2	55	r	t2	55	r
1717	538216	key_ins	383	2	55	y	t2	55	y
1718	538499	key_ins	384	2	55	d	t2	55	d
1719	538619	key_ins	385	2	55	e	t2	55	e
1720	538820	key_ins	386	2	55	n	t2	55	n
1721	538981	key_ins	387	2	55	i	t2	55	i
1722	539102	key_ins	388	2	55	n	t2	55	n
1723	539378	key_ins	389	2	55	g	t2	55	g
1724	539558	key_ins	390	2	55	_	t2	55	_
1725	541047	key_ins	391	2	55	a	t2	55	a
1726	541213	key_ins	392	2	55	f	t2	55	f
1727	541407	key_ins	393	2	55	_	t2	55	_
1728	541684	key_ins	394	2	55	s	t2	55	s
1729	544292	key_del	394	2	55	s	t2	55	s
1730	544777	key_del	393	2	55	_	t2	55	_
1731	544810	key_del	392	2	55	f	t2	55	f
1732	544842	key_del	391	2	55	a	t2	55	a
1733	544873	key_del	390	2	55	_	t2	55	_
1734	544904	key_del	389	2	55	g	t2	55	g
1735	544938	key_del	388	2	55	n	t2	55	n
1736	544969	key_del	387	2	55	i	t2	55	i
1737	545000	key_del	386	2	55	n	t2	55	n
1738	545032	key_del	385	2	55	e	t2	55	e
1739	547530	key_ins	385	2	55	n	t2	55	n
1740	547696	key_ins	386	2	55	i	t2	55	i
1741	547871	key_ins	387	2	55	n	t2	55	n
1742	548180	key_ins	388	2	55	g	t2	55	g
1743	548392	key_ins	389	2	55	_	t2	55	_
1744	548467	fix	387	2	55	udrydning	2	55	udrydning
1745	549096	key_ins	390	2	56	a	t2	56	a
1746	549231	key_ins	391	2	56	f	t2	56	f
1747	549423	key_ins	392	2	56	_	t2	56	_
1748	549609	key_ins	393	2	57	s	t2	57	s
1749	550114	key_ins	394	2	57	k	t2	57	k
1750	550237	key_ins	395	2	57	o	t2	57	o
1751	550638	key_ins	396	2	57	v	t2	57	v
1752	550816	key_ins	397	2	57	e	t2	57	e
1753	552550	key_ins	398	2	58	.	t2	58	.
1754	552953	fix	394	2	57	skove	2	57	skove
1755	553312	fix	414	1	63	vulnerable	1	59	Some
1756	554126	key_ins	399	2	58	_	t2	58	_
1757	555584	fix	332	1	51	could	1	61	most
1758	558427	key_ins	400	2	58	n	t2	58	n
1759	558611	key_ins	401	2	58	o	t2	58	o
1760	558985	key_ins	402	2	58	g	t2	58	g
1761	559409	key_ins	403	2	58	l	t2	58	l
1762	559645	key_ins	404	2	58	e	t2	58	e
1763	559921	key_ins	405	2	58	_	t2	58	_
1764	560873	key_del	405	2	58	_	t2	58	_
1765	561075	key_del	404	2	58	e	t2	58	e
1766	561343	key_del	403	2	58	l	t2	58	l
1767	561460	key_del	402	2	58	g	t2	58	g
1768	561665	fix	304	2	43	implementere	2	58	nogle
1769	561705	fix	304	2	43	implementere	2	58	nogle
1770	561721	key_del	401	2	58	o	t2	58	o
1771	562207	key_del	400	2	58	n	t2	58	n
1772	563017	key_ins	400	2	59	N	t2	59	N
1773	563514	key_ins	401	2	59	o	t2	59	o
1774	564077	key_ins	402	2	59	g	t2	59	g
1775	564635	key_ins	403	2	59	l	t2	59	l
1776	564796	key_ins	404	2	59	e	t2	59	e
1777	565069	key_ins	405	2	59	_	t2	59	_
1778	565947	key_ins	406	2	60	a	t2	60	a
1779	566161	key_ins	407	2	60	f	t2	60	f
1780	566455	key_ins	408	2	60	_	t2	60	_
1781	567405	key_ins	409	2	61	v	t2	61	v
1782	567580	key_ins	410	2	61	e	t2	61	e
1783	567681	key_ins	411	2	61	r	t2	61	r
1784	567961	key_ins	412	2	61	d	t2	61	d
1785	568041	key_ins	413	2	61	e	t2	61	e
1786	568219	key_ins	414	2	61	n	t2	61	n
1787	568464	key_ins	415	2	61	s	t2	61	s
1788	568987	key_ins	416	2	61	_	t2	61	_
1789	569042	fix	392	1	60	of	1	63	vulnerable
1790	569062	fix	392	1	60	of	1	63	vulnerable
1791	572382	key_ins	417	2	62	m	t2	62	m
1792	572523	key_ins	418	2	62	e	t2	62	e
1793	572779	key_ins	419	2	62	s	t2	62	s
1794	572928	key_ins	420	2	62	t	t2	62	t
1795	573209	fix	423	2	94	.	2	94	.
1796	573263	key_ins	421	2	62	_	t2	62	_
1797	573309	fix	423	2	94	.	2	94	.
1798	573953	key_ins	422	2	63	s	t2	63	s
1799	574151	key_ins	423	2	63	å	t2	63	å
1800	574429	key_ins	424	2	63	r	t2	63	r
1801	574777	key_ins	425	2	63	b	t2	63	b
1802	574962	key_ins	426	2	63	a	t2	63	a
1803	575169	key_ins	427	2	63	r	t2	63	r
1804	575281	key_ins	428	2	63	e	t2	63	e
1805	575475	key_ins	429	2	63	_	t2	63	_
1806	575969	key_ins	430	2	64	l	t2	64	l
1807	576157	key_ins	431	2	64	a	t2	64	a
1808	576317	key_ins	432	2	64	n	t2	64	n
1809	576530	key_ins	433	2	64	d	t2	64	d
1810	576641	key_ins	434	2	64	e	t2	64	e
1811	578492	fix	329	1	50	and	1	65	of
1812	580586	fix	407	2	60	af	2	60	af
1813	580965	fix	412	2	61	verdens	2	61	verdens
1814	583063	key_ins	435	2	64	_	t2	64	_
1815	584010	key_ins	436	2	65	h	t2	65	h
1816	584234	key_ins	437	2	65	a	t2	65	a
1817	584552	key_ins	438	2	65	r	t2	65	r
1818	584754	key_ins	439	2	65	_	t2	65	_
1819	594382	fix	447	1	69	contributed	1	69	contributed
1820	597094	fix	456	1	70	the	1	70	the
1821	597393	fix	445	1	69	contributed	1	69	contributed
1822	597812	fix	449	1	69	contributed	1	69	contributed
1823	598011	fix	447	1	69	contributed	1	69	contributed
1824	598390	fix	448	1	69	contributed	1	69	contributed
1825	599167	fix	449	1	69	contributed	1	69	contributed
1826	599825	fix	447	1	69	contributed	1	69	contributed
1827	600910	key_ins	440	2	66	b	t2	66	b
1828	601752	key_ins	441	2	66	i	t2	66	i
1829	601971	key_ins	442	2	66	d	t2	66	d
1830	602323	key_ins	443	2	66	r	t2	66	r
1831	602437	key_ins	444	2	66	a	t2	66	a
1832	602622	key_ins	445	2	66	g	t2	66	g
1833	602766	key_ins	446	2	66	e	t2	66	e
1834	602992	key_ins	447	2	66	t	t2	66	t
1835	603214	fix	444	2	66	bidraget	2	66	bidraget
1836	603394	fix	456	1	70	the	1	70	the
1837	603932	fix	460	1	71	least	1	71	least
1838	604271	fix	462	1	71	least	1	71	least
1839	604590	fix	445	2	66	bidraget	2	66	bidraget
1840	605373	key_ins	448	2	66	_	t2	66	_
1841	605828	key_ins	449	2	67	m	t2	67	m
1842	606009	key_ins	450	2	67	o	t2	67	o
1843	606201	key_ins	451	2	67	n	t2	67	n
1844	606456	key_ins	452	2	67	d	t2	67	d
1845	606667	key_ins	453	2	67	s	t2	67	s
1846	606851	key_ins	454	2	67	t	t2	67	t
1847	607003	fix	451	2	67	mindst	2	67	mindst
1848	607421	fix	452	2	67	mindst	2	67	mindst
1849	607683	key_del	454	2	67	t	t2	67	t
1850	607868	key_del	453	2	67	s	t2	67	s
1851	608008	key_del	452	2	67	d	t2	67	d
1852	608159	fix	451	2	67	mindst	2	67	mindst
1853	608226	key_del	451	2	67	n	t2	67	n
1854	608598	fix	445	2	66	bidraget	2	66	bidraget
1855	608857	fix	444	2	66	bidraget	2	66	bidraget
1856	609130	key_del	450	2	67	o	t2	67	o
1857	609870	key_ins	450	2	67	i	t2	67	i
1858	610265	key_ins	451	2	67	n	t2	67	n
1859	610577	key_ins	452	2	67	d	t2	67	d
1860	610755	key_ins	453	2	67	s	t2	67	s
1861	610900	key_ins	454	2	67	t	t2	67	t
1862	610990	fix	453	2	67	mindst	2	67	mindst
1863	611987	fix	474	1	73	climate	1	73	climate
1864	612386	fix	481	1	74	change	1	74	change
1865	612465	fix	481	1	74	change	1	74	change
1866	612497	key_ins	455	2	67	_	t2	67	_
1867	613462	fix	441	1	68	have	1	68	have
1868	614088	key_ins	456	2	68	t	t2	68	t
1869	614230	key_ins	457	2	68	i	t2	68	i
1870	614439	key_ins	458	2	68	l	t2	68	l
1871	614681	key_ins	459	2	68	_	t2	68	_
1872	615319	key_ins	460	2	69	k	t2	69	k
1873	615462	key_ins	461	2	69	l	t2	69	l
1874	615665	key_ins	462	2	69	i	t2	69	i
1875	615862	key_ins	463	2	69	m	t2	69	m
1876	616035	key_ins	464	2	69	a	t2	69	a
1877	616703	key_ins	465	2	69	f	t2	69	f
1878	616866	key_ins	466	2	69	o	t2	69	o
1879	617004	key_ins	467	2	69	r	t2	69	r
1880	617299	key_ins	468	2	69	a	t2	69	a
1881	617471	key_ins	469	2	69	n	t2	69	n
1882	617696	key_ins	470	2	69	d	t2	69	d
1883	618266	key_ins	471	2	69	i	t2	69	i
1884	618424	key_ins	472	2	69	n	t2	69	n
1885	618809	key_ins	473	2	69	g	t2	69	g
1886	619523	fix	481	1	74	change	1	74	change
1887	619822	fix	474	1	73	climate	1	73	climate
1888	620201	fix	481	1	74	change	1	74	change
1889	620440	fix	488	1	77	are	1	76	but
1890	621192	key_ins	474	2	70	,	t2	70	,
1891	621380	key_ins	475	2	70	_	t2	70	_
1892	621554	key_ins	476	2	71	m	t2	71	m
1893	621732	key_ins	477	2	71	e	t2	71	e
1894	621887	key_ins	478	2	71	n	t2	71	n
1895	622047	key_ins	479	2	71	_	t2	71	_
1896	622075	fix	473	2	69	klimaforanding	2	69	klimaforanding
1897	622115	fix	473	2	69	klimaforanding	2	69	klimaforanding
1898	622574	fix	489	1	77	are	1	77	are
1899	622813	fix	493	1	78	bearing	1	78	bearing
1900	623152	fix	496	1	78	bearing	1	78	bearing
1901	624567	fix	503	1	79	the	1	79	the
1902	624826	fix	507	1	80	brunt	1	80	brunt
1903	625106	fix	510	1	81	of	1	81	of
1904	625285	fix	489	1	77	are	1	77	are
1905	625664	fix	495	1	78	bearing	1	78	bearing
1906	626023	fix	503	1	79	the	1	79	the
1907	626222	fix	507	1	80	brunt	1	80	brunt
1908	626401	fix	511	1	81	of	1	81	of
1909	626661	fix	507	1	80	brunt	1	80	brunt
1910	626960	fix	507	1	80	brunt	1	80	brunt
1911	627079	fix	413	1	63	vulnerable	1	80	brunt
1912	627618	fix	493	1	78	bearing	1	78	bearing
1913	628136	fix	168	2	24	klimaforandring	2	24	klimaforandring
1914	628415	fix	473	2	69	klimaforanding	2	69	klimaforanding
1915	628595	fix	477	2	71	men	2	71	men
1916	628794	fix	394	1	60	of	1	77	are
1917	629233	fix	494	1	78	bearing	1	78	bearing
1918	629891	fix	494	1	78	bearing	1	78	bearing
1919	630030	fix	494	1	78	bearing	1	78	bearing
1920	630249	fix	494	1	78	bearing	1	78	bearing
1921	630548	fix	495	1	78	bearing	1	78	bearing
1922	630728	fix	494	1	78	bearing	1	78	bearing
1923	631107	fix	496	1	78	bearing	1	78	bearing
1924	631406	fix	494	1	78	bearing	1	78	bearing
1925	634108	key_ins	480	2	71	h	t2	71	h
1926	634291	key_ins	481	2	71	a	t2	71	a
1927	634446	key_ins	482	2	71	r	t2	71	r
1928	634686	key_ins	483	2	71	_	t2	71	_
1929	635273	fix	483	2	71	men	2	71	men
1930	635393	fix	481	2	71	men	2	71	men
1931	635698	key_ins	484	2	71	f	t2	71	f
1932	635792	fix	484	2	71	men	2	71	men
1933	635812	fix	484	2	71	men	2	71	men
1934	636365	key_ins	485	2	71	å	t2	71	å
1935	636741	key_ins	486	2	71	e	t2	71	e
1936	636748	fix	505	1	80	brunt	1	80	brunt
1937	636749	fix	505	1	80	brunt	1	80	brunt
1938	636809	fix	505	1	80	brunt	1	80	brunt
1939	636868	fix	496	1	78	bearing	1	78	bearing
1940	637188	fix	466	2	69	klimaforanding	2	71	men
1941	637427	fix	484	2	71	men	2	71	men
1942	637666	fix	483	2	71	men	2	71	men
1943	637806	fix	485	2	71	men	2	71	men
1944	638264	fix	484	2	71	men	2	71	men
1945	638523	fix	484	2	71	men	2	71	men
1946	638798	key_del	486	2	71	e	t2	71	e
1947	638922	fix	485	2	71	men	2	71	men
1948	639013	key_del	485	2	71	å	t2	71	å
1949	639062	fix	485	2	94	.	2	71	men
1950	639161	fix	481	2	71	men	2	71	men
1951	639208	key_del	484	2	71	f	t2	71	f
1952	639261	fix	481	2	71	men	2	71	men
1953	639363	key_del	483	2	71	_	t2	71	_
1954	639440	fix	481	2	71	men	2	71	men
1955	639480	fix	481	2	71	men	2	71	men
1956	639559	key_del	482	2	71	r	t2	71	r
1957	639620	fix	481	2	71	men	2	71	men
1958	639738	key_del	481	2	71	a	t2	71	a
1959	639799	fix	481	2	94	.	2	71	men
1960	639927	key_del	480	2	71	h	t2	71	h
1961	639999	fix	482	2	94	.	2	71	men
