n	time	type	cur	win	id	str	win_c	id_c	str_c
544	129031	key_del	216	2	32	m	t2	32	m
545	129567	key_ins	216	2	32	n	t2	32	n
546	129681	key_ins	217	2	32	o	t2	32	o
547	129826	key_ins	218	2	32	m	t2	32	m
548	130501	fix	218	2	32	Ã¸konomiske	2	32	økonomiske
549	130953	key_ins	219	2	32	i	t2	32	i
550	131059	key_ins	220	2	32	s	t2	32	s
551	131143	key_ins	221	2	32	k	t2	32	k
552	131255	key_ins	222	2	32	e	t2	32	e
553	131369	key_ins	223	2	32	_	t2	32	_
554	131525	key_ins	224	2	33	u	t2	33	u
555	131621	key_ins	225	2	33	d	t2	33	d
556	131790	key_ins	226	2	33	v	t2	33	v
557	131849	key_ins	227	2	33	i	t2	33	i
558	132039	key_ins	228	2	33	k	t2	33	k
559	132223	key_ins	229	2	33	l	t2	33	l
560	132276	fix	229	2	33	udvikling	2	33	udvikling
561	132405	key_ins	230	2	33	i	t2	33	i
562	132415	fix	230	2	33	udvikling	2	33	udvikling
563	132495	fix	230	2	33	udvikling	2	33	udvikling
564	132518	key_ins	231	2	33	n	t2	33	n
565	132535	fix	231	2	33	udvikling	2	33	udvikling
566	132626	key_ins	232	2	33	g	t2	33	g
567	132635	fix	232	2	33	udvikling	2	33	udvikling
568	132874	fix	110	1	14	standards	1	29	development
569	133153	fix	208	1	31	Incentives	1	31	Incentives
570	133432	fix	220	1	32	must	1	32	must
571	133492	key_ins	233	2	34	.	t2	34	.
572	133492	fix	220	1	32	must	1	32	must
573	133631	fix	232	2	33	udvikling	2	33	udvikling
574	133731	fix	232	2	33	udvikling	2	33	udvikling
575	133738	key_ins	234	2	34	_	t2	34	_
576	133871	fix	7	2	2	udviklingslandene	2	2	udviklingslandene
577	134070	fix	12	2	2	udviklingslandene	2	2	udviklingslandene
578	134409	fix	132	2	19	fattige	2	4	forståeligt
579	134788	fix	45	2	5	tilbageholdende	2	5	tilbageholdende
580	135127	fix	59	2	6	med	2	6	med
581	135386	fix	65	2	8	sÃ¦tte	2	8	sætte
582	135585	fix	74	2	9	deres	2	9	deres
583	135884	fix	91	2	12	at	2	12	at
584	136084	fix	96	2	13	opnÃ¥	2	13	opnå
585	136283	fix	103	2	15	bedre	2	15	bedre
586	136483	fix	115	2	16	levestandard	2	16	levestandard
587	136682	fix	128	2	19	fattige	2	19	fattige
588	137460	fix	46	2	5	tilbageholdende	2	5	tilbageholdende
589	137778	fix	63	2	8	sÃ¦tte	2	8	sætte
590	137978	fix	75	2	10	muligheder	2	10	muligheder
591	138337	fix	67	2	8	sÃ¦tte	2	8	sætte
592	138775	fix	603	1	100	Adaptation	2	4	forståeligt
593	138935	fix	46	1	5	understandably	1	5	understandably
594	139134	fix	52	1	6	reluctant	1	6	reluctant
595	139593	fix	69	1	8	compromise	1	8	compromise
596	140011	fix	571	1	94	the	2	9	deres
597	140191	fix	571	1	94	the	2	9	deres
598	140330	fix	68	2	8	sÃ¦tte	2	8	sætte
599	141048	fix	91	2	12	at	2	12	at
600	141288	fix	80	2	10	muligheder	2	10	muligheder
601	141886	fix	7	2	2	udviklingslandene	2	2	udviklingslandene
602	142205	fix	17	2	2	udviklingslandene	2	2	udviklingslandene
603	142364	fix	33	2	4	forstÃ¥eligt	2	4	forståeligt
604	142583	fix	46	2	5	tilbageholdende	2	5	tilbageholdende
605	142803	fix	33	2	4	forstÃ¥eligt	2	4	forståeligt
606	142982	fix	59	2	6	med	2	6	med
607	143142	fix	39	1	5	understandably	1	5	understandably
608	143560	fix	9	1	2	developing	1	2	developing
609	143760	fix	20	1	3	countries	1	3	countries
610	144258	fix	36	1	5	understandably	1	5	understandably
611	144458	fix	51	1	6	reluctant	1	6	reluctant
612	144597	fix	44	1	5	understandably	1	5	understandably
613	145335	fix	65	1	8	compromise	1	8	compromise
614	145614	fix	73	1	9	their	1	9	their
615	146092	fix	82	1	10	chances	1	10	chances
616	146332	fix	103	1	13	better	1	13	better
617	146690	fix	57	1	6	reluctant	1	6	reluctant
618	147548	fix	99	1	12	achieving	1	12	achieving
619	147707	fix	112	1	14	standards	1	14	standards
620	148365	fix	28	2	4	forstÃ¥eligt	2	4	forståeligt
621	149143	fix	45	2	5	tilbageholdende	2	5	tilbageholdende
622	149382	fix	59	2	6	med	2	6	med
623	149601	fix	64	2	8	sÃ¦tte	2	8	sætte
624	149741	fix	76	2	10	muligheder	2	10	muligheder
625	150000	fix	87	2	11	for	2	11	for
626	150140	fix	88	2	11	for	2	11	for
627	150199	fix	88	2	11	for	2	11	for
628	150259	fix	96	2	13	opnÃ¥	2	13	opnå
629	150558	fix	112	2	16	levestandard	2	16	levestandard
630	150798	fix	129	2	19	fattige	2	19	fattige
631	151077	fix	234	2	34	.	2	19	fattige
632	151555	fix	149	2	22	,	2	22	,
633	151695	fix	54	2	5	tilbageholdende	2	21	spil
634	152572	fix	218	2	32	Ã¸konomiske	2	32	økonomiske
635	153389	fix	146	2	22	,	2	22	,
636	153629	fix	53	2	5	tilbageholdende	2	21	spil
637	154127	fix	216	2	32	Ã¸konomiske	2	32	økonomiske
638	154466	fix	234	2	34	.	2	33	udvikling
639	154626	fix	145	2	22	,	2	22	,
640	154785	fix	146	2	22	,	2	22	,
641	155024	fix	234	2	34	.	2	34	.
642	155523	fix	234	2	34	.	2	34	.
643	155961	fix	234	2	34	.	2	34	.
644	156101	fix	218	2	32	Ã¸konomiske	2	32	økonomiske
645	156340	fix	234	2	34	.	2	34	.
646	156420	fix	234	2	34	.	2	34	.
647	156500	fix	146	2	22	,	2	22	,
648	156619	fix	154	2	24	handling	2	22	,
649	157530	key_del	150	2	22	s	t2	22	s
650	157636	fix	149	2	22	,	2	22	,
651	157737	key_del	149	2	22	e	t2	22	e
652	157756	fix	149	2	23	truer	2	22	,
653	157891	key_del	148	2	22	v	t2	22	v
654	157935	fix	146	2	22	,	2	22	,
655	158037	key_del	147	2	22	ø	t2	22	ø
656	158055	fix	146	2	22	,	2	22	,
657	158154	fix	151	2	24	handling	2	22	,
658	158185	key_del	146	2	22	h	t2	22	h
659	158195	fix	152	2	24	handling	2	22	,
660	158485	key_del	145	2	22	e	t2	22	e
661	158673	fix	145	2	23	truer	2	22	,
662	158706	key_del	144	2	22	b	t2	22	b
663	158713	fix	146	2	24	handling	2	22	,
664	159288	key_ins	144	2	22	e	t2	22	e
665	159379	key_ins	145	2	22	r	t2	22	r
666	160766	fix	141	1	21	action	1	21	action
667	161145	fix	150	1	22	on	1	22	on
668	161524	fix	145	1	21	action	1	21	action
669	161723	fix	159	2	25	i	2	25	i
670	161923	fix	153	2	24	handling	2	22	,
671	162142	fix	169	2	27	til	2	27	til
672	162301	fix	179	2	28	klimaforandringer	2	28	klimaforandringer
673	162660	fix	229	2	34	.	2	22	,
674	162700	fix	229	2	34	.	2	22	,
675	163059	fix	153	2	24	handling	2	22	,
676	163318	fix	162	2	26	forhold	2	26	forhold
677	163339	fix	162	2	26	forhold	2	26	forhold
678	163378	fix	162	2	26	forhold	2	26	forhold
679	163418	fix	162	2	26	forhold	2	26	forhold
680	163438	fix	162	2	26	forhold	2	26	forhold
681	163478	fix	162	2	26	forhold	2	26	forhold
682	163518	fix	162	2	26	forhold	2	26	forhold
683	163538	fix	162	2	26	forhold	2	26	forhold
684	163577	fix	162	2	26	forhold	2	26	forhold
685	163617	fix	162	2	26	forhold	2	26	forhold
686	163637	fix	162	2	26	forhold	2	26	forhold
687	163657	fix	151	2	24	handling	2	24	handling
688	163677	fix	151	2	24	handling	2	22	,
689	164136	fix	174	2	28	klimaforandringer	2	28	klimaforandringer
690	164455	fix	165	2	26	forhold	2	26	forhold
691	164734	fix	182	2	28	klimaforandringer	2	28	klimaforandringer
692	165212	fix	158	2	24	handling	2	22	,
693	165531	fix	208	2	32	Ã¸konomiske	2	32	økonomiske
694	165791	fix	70	2	9	deres	2	28	klimaforandringer
695	165990	fix	163	2	26	forhold	2	26	forhold
696	166229	fix	163	2	26	forhold	2	26	forhold
697	166289	fix	155	2	24	handling	2	22	,
698	166429	fix	155	2	24	handling	2	22	,
699	166787	fix	160	2	25	i	2	25	i
700	166887	fix	160	2	25	i	2	25	i
701	167007	fix	159	2	25	i	2	25	i
702	167266	fix	148	2	24	handling	2	22	,
703	167485	fix	196	2	30	nÃ¸dvendigvis	2	29	ikke
704	168043	fix	152	2	24	handling	2	22	,
705	168243	fix	183	2	28	klimaforandringer	2	28	klimaforandringer
706	168382	fix	197	2	30	nÃ¸dvendigvis	2	29	nÃ¸dvendigvis
707	168841	fix	155	2	24	handling	2	24	ikke
708	169100	fix	158	2	24	handling	2	22	,
709	169439	fix	200	2	30	nÃ¸dvendigvis	2	29	ikke
710	169638	fix	156	2	24	handling	2	22	,
711	169957	fix	148	2	24	handling	2	22	,
712	170097	fix	148	2	24	handling	2	22	,
713	170356	fix	52	2	5	tilbageholdende	2	22	,
714	170476	fix	157	2	24	handling	2	22	,
715	170576	fix	157	2	24	handling	2	22	,
716	170615	fix	157	2	24	handling	2	22	,
717	170815	fix	153	2	24	handling	2	22	,
718	170954	fix	161	2	26	forhold	2	26	forhold
719	171074	fix	161	2	26	forhold	2	26	forhold
720	171253	fix	161	2	26	forhold	2	26	forhold
721	171532	fix	161	2	26	forhold	2	26	forhold
722	171592	fix	150	2	24	handling	2	22	,
723	171911	fix	140	1	20	,	1	20	,
724	172151	fix	146	1	21	action	1	21	action
725	172330	fix	141	1	21	action	1	21	action
726	172709	fix	229	2	34	.	2	34	.
727	172868	fix	163	2	26	forhold	2	26	forhold
728	173207	fix	152	2	24	handling	2	22	,
729	173686	fix	178	2	28	klimaforandringer	2	28	klimaforandringer
730	174324	fix	55	1	6	reluctant	1	6	reluctant
731	174503	fix	63	2	8	sÃ¦tte	2	27	til
732	175021	fix	160	2	25	i	2	25	i
733	175360	fix	181	2	28	klimaforandringer	2	28	klimaforandringer
734	175560	fix	163	2	26	forhold	2	26	forhold
735	175699	fix	154	2	24	handling	2	22	,
736	176058	fix	153	2	24	handling	2	22	,
737	176238	fix	197	2	30	nÃ¸dvendigvis	2	29	ikke
738	176636	fix	181	2	28	klimaforandringer	2	28	klimaforandringer
739	176816	fix	150	2	24	handling	2	22	,
740	177334	fix	196	2	30	nÃ¸dvendigvis	2	29	ikke
741	177633	fix	213	2	32	Ã¸konomiske	2	32	økonomiske
742	177653	fix	213	2	32	Ã¸konomiske	2	32	økonomiske
743	177673	fix	213	2	32	Ã¸konomiske	2	32	økonomiske
744	177713	fix	213	2	32	Ã¸konomiske	2	32	økonomiske
745	177734	fix	213	2	32	Ã¸konomiske	2	32	økonomiske
746	177773	fix	213	2	32	Ã¸konomiske	2	32	økonomiske
747	177813	fix	213	2	32	Ã¸konomiske	2	32	økonomiske
748	177833	fix	227	2	33	udvikling	2	33	udvikling
749	178032	fix	147	2	24	handling	2	24	handling
750	178670	fix	203	2	30	nÃ¸dvendigvis	2	29	ikke
751	178869	fix	197	2	30	nÃ¸dvendigvis	2	29	ikke
752	178929	fix	197	2	30	nÃ¸dvendigvis	2	29	ikke
753	179049	fix	149	2	24	handling	2	22	,
754	179308	fix	120	2	17	for	2	17	for
755	179468	fix	7	2	2	udviklingslandene	2	16	levestandard
756	179747	fix	39	2	4	forstÃ¥eligt	2	19	fattige
757	180145	fix	149	2	24	handling	2	22	,
758	180185	fix	149	2	24	handling	2	22	,
759	180584	fix	165	2	26	forhold	2	26	forhold
760	180744	fix	202	2	30	nÃ¸dvendigvis	2	29	ikke
761	181401	fix	149	2	24	handling	2	22	,
762	182179	fix	43	2	5	tilbageholdende	2	22	,
763	182737	fix	229	2	34	.	2	22	,
764	183515	fix	144	2	22	,	2	22	,
765	183714	fix	144	2	22	,	2	22	,
766	183776	key_del	145	2	22	r	t2	22	r
767	183956	key_del	144	2	22	e	t2	22	e
768	183973	fix	144	2	23	truer	2	23	truer
769	184495	key_ins	144	2	23	t	t2	23	t
770	184624	key_ins	145	2	23	u	t2	23	u
771	184716	key_ins	146	2	23	r	t2	23	r
772	184831	fix	42	2	5	tilbageholdende	2	22	,
773	184944	key_ins	147	2	23	e	t2	23	e
774	184950	fix	42	2	5	tilbageholdende	2	22	,
775	185034	key_ins	148	2	23	r	t2	23	r
776	185050	fix	42	2	5	tilbageholdende	2	22	,
777	185867	fix	149	2	23	truer	2	23	truer
778	186087	fix	149	2	23	truer	2	23	truer
779	186127	fix	149	2	23	truer	2	23	truer
780	187064	fix	153	2	24	handling	2	22	,
781	187163	fix	153	2	24	handling	2	22	,
782	187636	key_del	148	2	23	r	t2	23	r
783	187803	key_del	147	2	23	e	t2	23	e
784	187938	key_del	146	2	23	r	t2	23	r
785	188091	key_del	145	2	23	u	t2	23	u
786	188499	key_ins	145	2	23	r	t2	23	r
787	188696	key_ins	146	2	23	u	t2	23	u
788	188829	key_ins	147	2	23	e	t2	23	e
789	188922	key_ins	148	2	23	r	t2	23	r
790	189277	fix	232	2	34	.	2	23	truer
791	189476	fix	232	2	34	.	2	23	truer
792	189735	fix	232	2	34	.	2	23	truer
793	189775	fix	232	2	34	.	2	23	truer
794	189795	fix	232	2	34	.	2	23	truer
795	189835	fix	232	2	34	.	2	23	truer
796	189915	fix	232	2	34	.	2	23	truer
797	189935	fix	232	2	34	.	2	23	truer
798	189975	fix	232	2	34	.	2	23	truer
799	189995	fix	232	2	34	.	2	23	truer
800	190034	fix	232	2	34	.	2	23	truer
801	190074	fix	232	2	34	.	2	23	truer
802	190094	fix	232	2	34	.	2	23	truer
803	190473	fix	198	2	29	ikke	2	29	ikke
804	190493	fix	198	2	29	ikke	2	29	ikke
805	190533	fix	198	2	29	ikke	2	29	ikke
806	190553	fix	198	2	29	ikke	2	29	ikke
807	190593	fix	198	2	29	ikke	2	29	ikke
808	190613	fix	198	2	29	ikke	2	29	ikke
809	190652	fix	198	2	29	ikke	2	29	ikke
810	190692	fix	198	2	29	ikke	2	29	ikke
811	190712	fix	198	2	29	ikke	2	29	ikke
812	190752	fix	198	2	29	ikke	2	29	ikke
813	190792	fix	198	2	29	ikke	2	29	ikke
814	190812	fix	198	2	29	ikke	2	29	ikke
815	190852	fix	198	2	29	ikke	2	29	ikke
816	190892	fix	198	2	29	ikke	2	29	ikke
817	190912	fix	198	2	29	ikke	2	29	ikke
818	190952	fix	198	2	29	ikke	2	29	ikke
819	190991	fix	198	2	29	ikke	2	29	ikke
820	191011	fix	198	2	29	ikke	2	29	ikke
821	191051	fix	198	2	29	ikke	2	29	ikke
822	191072	fix	198	2	29	ikke	2	29	ikke
823	191111	fix	198	2	29	ikke	2	29	ikke
824	191151	fix	198	2	29	ikke	2	29	ikke
825	191171	fix	198	2	29	ikke	2	29	ikke
826	191191	fix	200	2	30	nÃ¸dvendigvis	2	29	ikke
827	191211	fix	200	2	30	nÃ¸dvendigvis	2	29	ikke
828	191251	fix	200	2	30	nÃ¸dvendigvis	2	29	ikke
829	191490	fix	200	2	30	nÃ¸dvendigvis	2	29	ikke
830	191649	fix	200	2	30	nÃ¸dvendigvis	2	29	ikke
831	191829	fix	201	2	30	nÃ¸dvendigvis	2	29	ikke
832	191988	fix	202	2	30	nÃ¸dvendigvis	2	29	ikke
833	192028	fix	202	2	30	nÃ¸dvendigvis	2	29	ikke
834	192631	key_ins	199	2	30	n	t2	30	n
835	192844	key_ins	200	2	30	ø	t2	30	ø
836	192970	key_ins	201	2	30	d	t2	30	d
837	193111	key_ins	202	2	30	v	t2	30	v
838	193236	key_ins	203	2	30	e	t2	30	e
839	193326	key_ins	204	2	30	n	t2	30	n
840	193424	key_ins	205	2	30	d	t2	30	d
841	193513	key_ins	206	2	30	i	t2	30	i
842	193615	key_ins	207	2	30	g	t2	30	g
843	193784	key_ins	208	2	30	v	t2	30	v
844	193892	key_ins	209	2	30	i	t2	30	i
845	194087	key_ins	210	2	30	s	t2	30	s
846	194913	key_del	211	2	30	a	t2	30	a
847	195165	key_del	211	2	30	t	t2	30	t
848	195218	fix	226	2	32	Ã¸konomiske	2	32	økonomiske
849	195401	key_del	211	2	30	_	t2	30	_
850	195417	fix	214	2	30	nÃ¸dvendigvis	2	30	nødvendigvis
851	195813	key_del	211	2	30	t	t2	30	t
852	195836	fix	213	2	30	nÃ¸dvendigvis	2	30	nødvendigvis
853	195980	key_del	211	2	30	r	t2	30	r
854	195996	fix	213	2	30	nÃ¸dvendigvis	2	30	nødvendigvis
855	196137	key_del	211	2	30	u	t2	30	u
856	196155	fix	214	2	31	den	2	31	den
857	196405	key_del	211	2	30	e	t2	30	e
858	196753	fix	119	1	15	of	1	31	Incentives
859	196913	fix	119	1	15	of	1	31	Incentives
860	196973	fix	209	1	31	Incentives	1	31	Incentives
861	197312	fix	237	2	34	.	2	34	.
862	197491	fix	119	1	15	of	1	31	Incentives
863	197870	fix	219	1	32	must	1	32	must
864	198109	fix	219	1	32	must	1	32	must
865	198229	fix	226	1	34	offered	1	34	offered
866	198727	fix	237	2	34	.	2	34	.
867	198867	fix	237	2	34	.	2	34	.
868	199425	fix	218	1	32	must	1	32	must
869	200063	fix	240	1	36	encourage	1	36	encourage
870	200621	fix	226	1	34	offered	1	34	offered
871	201299	fix	261	1	38	countries	1	38	countries
872	202077	fix	295	1	45	and	1	35	to
873	202316	fix	217	1	32	must	1	32	must
874	202854	fix	50	2	5	tilbageholdende	2	34	.
875	203053	fix	124	1	16	living	1	31	Incentives
876	204652	key_ins	238	2	35	D	t2	35	D
877	205067	key_ins	239	2	35	e	t2	35	e
878	205147	fix	239	2	35	Der	2	35	Der
879	205149	key_ins	240	2	35	r	t2	35	r
880	205369	key_ins	241	2	35	_	t2	35	_
881	205597	key_ins	242	2	36	s	t2	36	s
882	205623	key_ins	243	2	36	k	t2	36	k
883	205859	key_ins	244	2	36	a	t2	36	a
884	205947	key_ins	245	2	36	l	t2	36	l
885	206104	fix	230	1	34	offered	1	34	offered
886	206742	fix	212	1	31	Incentives	1	31	Incentives
887	207081	fix	245	2	36	skal	2	36	skal
888	207311	key_ins	246	2	36	_	t2	36	_
889	207320	fix	246	2	36	skal	2	36	skal
890	207480	fix	211	1	31	Incentives	1	31	Incentives
891	207659	fix	148	2	23	truer	2	23	truer
892	207878	fix	246	2	36	skal	2	36	skal
893	208257	fix	213	1	31	Incentives	1	31	Incentives
894	208676	fix	222	1	33	be	1	33	be
895	208895	fix	210	1	31	Incentives	1	31	Incentives
896	209174	fix	219	1	32	must	1	32	must
897	209394	fix	227	1	34	offered	1	34	offered
898	209613	fix	237	1	36	encourage	1	36	encourage
899	209992	fix	250	1	37	developing	1	37	developing
900	210211	fix	237	1	36	encourage	1	36	encourage
901	210351	fix	218	1	32	must	1	32	must
902	210809	fix	246	2	36	skal	2	36	skal
903	211009	fix	230	1	34	offered	1	34	offered
904	211427	fix	150	1	22	on	1	36	encourage
905	212829	key_ins	247	2	37	t	t2	37	t
906	212899	key_ins	248	2	37	i	t2	37	i
907	212983	key_ins	249	2	37	l	t2	37	l
908	213226	key_ins	250	2	37	b	t2	37	b
909	213624	key_ins	251	2	37	u	t2	37	u
910	213700	fix	251	2	37	tilbydes	2	37	tilbydes
911	213820	fix	251	2	37	tilbydes	2	37	tilbydes
912	213825	key_ins	252	2	37	d	t2	37	d
913	214011	key_ins	253	2	37	e	t2	37	e
914	214019	fix	253	2	37	tilbydes	2	37	tilbydes
915	214039	fix	253	2	37	tilbydes	2	37	tilbydes
916	214298	fix	253	2	37	tilbydes	2	37	tilbydes
917	214418	fix	253	2	37	tilbydes	2	37	tilbydes
918	214458	fix	253	2	37	tilbydes	2	37	tilbydes
919	214471	key_del	253	2	37	e	t2	37	e
920	214569	key_del	252	2	37	d	t2	37	d
921	214577	fix	251	2	37	tilbydes	2	37	tilbydes
922	214730	key_del	251	2	37	u	t2	37	u
923	214737	fix	250	2	37	tilbydes	2	37	tilbydes
924	215147	key_ins	251	2	37	y	t2	37	y
925	215758	key_ins	252	2	37	d	t2	37	d
926	216013	fix	222	1	33	be	1	33	be
927	216019	key_ins	253	2	37	e	t2	37	e
928	216192	fix	213	1	31	Incentives	1	31	Incentives
929	216281	key_ins	254	2	37	s	t2	37	s
930	216292	fix	213	1	31	Incentives	1	31	Incentives
931	216631	fix	217	1	32	must	1	32	must
932	216790	fix	209	1	31	Incentives	1	31	Incentives
933	216805	key_ins	255	2	37	_	t2	37	_
934	216810	fix	209	1	31	Incentives	1	31	Incentives
935	217864	key_ins	256	2	38	i	t2	38	i
936	217990	key_ins	257	2	38	n	t2	38	n
937	218385	fix	160	2	24	handling	2	23	truer
938	218458	key_ins	258	2	38	i	t2	38	i
939	218465	fix	160	2	24	handling	2	23	truer
940	218645	fix	258	2	38	initiativer	2	38	initiativer
941	218983	fix	219	1	32	must	1	32	must
942	219183	fix	211	1	31	Incentives	1	31	Incentives
943	219321	key_ins	259	2	38	t	t2	38	t
944	219480	key_ins	260	2	38	i	t2	38	i
945	219582	key_ins	261	2	38	a	t2	38	a
946	219829	key_ins	262	2	38	t	t2	38	t
947	219961	key_ins	263	2	38	i	t2	38	i
948	220060	key_ins	264	2	38	v	t2	38	v
949	220239	key_ins	265	2	38	e	t2	38	e
950	220240	fix	330	1	50	and	1	35	to
951	220259	fix	330	1	50	and	1	36	encourage
952	220305	key_ins	266	2	38	r	t2	38	r
953	220319	fix	330	1	50	and	1	35	to
954	220399	fix	238	1	36	encourage	1	36	encourage
955	220420	key_ins	267	2	40	_	t2	40	_
956	220439	fix	238	1	36	encourage	1	36	encourage
957	220550	key_ins	268	2	40	t	t2	40	t
958	220558	fix	238	1	36	encourage	1	36	encourage
959	220687	key_ins	269	2	40	i	t2	40	i
960	220830	key_ins	270	2	40	l	t2	40	l
961	221047	key_ins	271	2	40	_	t2	40	_
962	221068	key_ins	272	2	40	a	t2	40	a
963	221297	key_ins	273	2	40	t	t2	40	t
964	221331	key_ins	274	2	40	_	t2	40	_
965	221557	key_ins	275	2	41	o	t2	41	o
966	221629	key_ins	276	2	41	p	t2	41	p
967	221657	key_ins	277	2	41	f	t2	41	f
968	221834	key_ins	278	2	41	o	t2	41	o
969	221880	key_ins	279	2	41	r	t2	41	r
970	222213	fix	571	1	94	the	2	41	opfordre
971	222304	key_ins	280	2	41	d	t2	41	d
972	222313	fix	571	1	94	the	2	41	opfordre
973	222453	fix	243	1	36	encourage	1	36	encourage
974	222496	key_ins	281	2	41	r	t2	41	r
975	222512	fix	243	1	36	encourage	1	36	encourage
976	222831	fix	255	1	37	developing	1	37	developing
977	222851	fix	255	1	37	developing	1	37	developing
978	222857	key_ins	282	2	41	e	t2	41	e
979	223227	key_ins	283	2	41	_	t2	41	_
980	223517	key_ins	284	2	42	u	t2	42	u
981	223661	key_ins	285	2	42	d	t2	42	d
982	223835	key_ins	286	2	42	v	t2	42	v
983	223934	key_ins	287	2	42	i	t2	42	i
984	224133	key_ins	288	2	42	k	t2	42	k
985	224318	key_ins	289	2	42	l	t2	42	l
986	224507	key_ins	290	2	42	i	t2	42	i
987	224586	fix	290	2	42	udviklingslandende	2	42	udviklingslandende
988	224621	key_ins	291	2	42	n	t2	42	n
989	224626	fix	291	2	42	udviklingslandende	2	42	udviklingslandende
990	224725	fix	291	2	42	udviklingslandende	2	42	udviklingslandende
991	224765	key_ins	292	2	42	g	t2	42	g
992	225273	key_ins	293	2	42	s	t2	42	s
993	225334	key_ins	294	2	42	l	t2	42	l
994	225431	key_ins	295	2	42	a	t2	42	a
995	225559	key_ins	296	2	42	n	t2	42	n
996	225660	key_ins	297	2	42	d	t2	42	d
997	225840	key_ins	298	2	42	e	t2	42	e
998	225842	fix	298	2	42	udviklingslandende	2	42	udviklingslandende
999	225951	key_ins	299	2	42	n	t2	42	n
1000	225961	fix	299	2	42	udviklingslandende	2	42	udviklingslandende
1001	226061	fix	299	2	42	udviklingslandende	2	42	udviklingslandende
1002	226218	key_ins	300	2	42	d	t2	42	d
1003	226229	key_ins	301	2	42	e	t2	42	e
1004	226241	fix	259	1	38	countries	1	38	countries
1005	226340	fix	259	1	38	countries	1	38	countries
1006	226348	key_ins	302	2	42	_	t2	42	_
1007	226460	fix	175	1	27	threaten	1	39	to
1008	226478	key_ins	303	2	43	t	t2	43	t
1009	226480	fix	175	1	27	threaten	1	39	to
1010	226679	fix	269	1	39	to	1	39	to
1011	226916	key_ins	304	2	43	i	t2	43	i
1012	227058	fix	379	1	57	deforestation	1	41	extra
1013	227072	key_ins	305	2	43	l	t2	43	l
1014	227078	fix	379	1	57	deforestation	1	41	extra
1015	227278	key_ins	306	2	43	_	t2	43	_
1016	227489	key_ins	307	2	44	a	t2	44	a
1017	227750	key_ins	308	2	44	t	t2	44	t
1018	227938	key_ins	309	2	44	_	t2	44	_
1019	228753	fix	216	2	32	Ã¸konomiske	2	32	økonomiske
1020	229633	key_ins	310	2	45	g	t2	45	g
1021	229726	key_ins	311	2	45	ø	t2	45	ø
1022	229842	key_ins	312	2	45	r	t2	45	r
1023	229892	key_ins	313	2	45	e	t2	45	e
1024	230002	key_ins	314	2	45	_	t2	45	_
1025	230106	key_ins	315	2	45	d	t2	45	d
1026	230273	key_ins	316	2	46	e	t2	46	e
1027	230328	key_ins	317	2	46	n	t2	46	n
1028	230479	key_ins	318	2	46	_	t2	46	_
1029	230570	key_ins	319	2	47	e	t2	47	e
1030	230703	key_ins	320	2	47	k	t2	47	k
1031	230804	key_ins	321	2	47	s	t2	47	s
1032	230986	fix	321	2	47	ekstra	2	47	ekstra
1033	231006	key_ins	322	2	47	t	t2	47	t
1034	231026	fix	322	2	47	ekstra	2	47	ekstra
1035	231185	fix	322	2	47	ekstra	2	47	ekstra
1036	231295	key_ins	323	2	47	r	t2	47	r
1037	231404	fix	323	2	47	ekstra	2	47	ekstra
1038	231478	key_ins	324	2	47	a	t2	47	a
1039	231484	fix	324	2	47	ekstra	2	47	ekstra
1040	231584	fix	324	2	47	ekstra	2	47	ekstra
1041	231983	fix	291	1	44	mile	1	44	mile
1042	232242	fix	300	1	46	implement	1	46	implement
1043	232501	fix	296	1	45	and	1	45	and
1044	232780	fix	316	1	48	technologies	1	48	technologies
1045	233019	fix	300	1	46	implement	1	46	implement
1046	233239	fix	311	1	47	clean	1	47	clean
1047	233518	fix	288	1	43	green	1	43	green
1048	233797	fix	303	1	46	implement	1	46	implement
1049	233976	fix	287	1	43	green	1	43	green
1050	234275	fix	324	2	47	ekstra	2	47	ekstra
1051	234834	fix	324	2	47	ekstra	2	47	ekstra
1052	235292	fix	287	1	43	green	1	43	green
1053	235472	fix	324	2	47	ekstra	2	47	ekstra
1054	235811	fix	312	2	45	gÃ¸re	2	45	gøre
1055	236169	fix	324	2	47	ekstra	2	47	ekstra
1056	236389	fix	324	2	47	ekstra	2	47	ekstra
1057	236508	fix	324	2	47	ekstra	2	47	ekstra
1058	236548	fix	324	2	47	ekstra	2	47	ekstra
1059	236588	fix	324	2	47	ekstra	2	47	ekstra
1060	236628	fix	324	2	47	ekstra	2	47	ekstra
1061	236648	fix	324	2	47	ekstra	2	47	ekstra
1062	236688	fix	324	2	47	ekstra	2	47	ekstra
1063	236728	fix	324	2	47	ekstra	2	47	ekstra
1064	236748	fix	324	2	47	ekstra	2	47	ekstra
1065	236788	fix	324	2	47	ekstra	2	47	ekstra
1066	236808	fix	324	2	47	ekstra	2	47	ekstra
1067	237027	fix	324	2	47	ekstra	2	47	ekstra
1068	237087	fix	324	2	47	ekstra	2	47	ekstra
1069	237386	fix	324	2	47	ekstra	2	47	ekstra
1070	237505	fix	324	2	47	ekstra	2	47	ekstra
1071	237519	key_del	315	2	45	d	t2	45	d
1072	238343	fix	323	2	47	ekstra	2	47	ekstra
1073	238871	key_ins	324	2	47	_	t2	47	_
1074	239083	key_ins	325	2	48	i	t2	48	i
1075	239159	key_ins	326	2	48	n	t2	48	n
